id_nivel,elemento,estado_ionizacion,espectro,configuracion,termino,j_valor,j_texto,j_resuelto,g,energia_ev,energia_interpolada,incertidumbre_ev,referencia
003001.000107,Li,1,Li I,1s2.38p,2P*,0.5,1/2,True,2.0,5.38198,False,0.00012,
003001.000108,Li,1,Li I,1s2.38p,2P*,1.5,3/2,True,4.0,5.38198,False,0.00012,
003001.000109,Li,1,Li I,1s2.39p,2P*,0.5,1/2,True,2.0,5.38245,False,0.00012,
003001.000110,Li,1,Li I,1s2.39p,2P*,1.5,3/2,True,4.0,5.38245,False,0.00012,
003001.000111,Li,1,Li I,1s2.40p,2P*,0.5,1/2,True,2.0,5.38301,False,0.00012,
003001.000112,Li,1,Li I,1s2.40p,2P*,1.5,3/2,True,4.0,5.38301,False,0.00012,
003001.000113,Li,1,Li I,1s2.41p,2P*,0.5,1/2,True,2.0,5.38351,False,0.00012,
003001.000114,Li,1,Li I,1s2.41p,2P*,1.5,3/2,True,4.0,5.38351,False,0.00012,
003001.000115,Li,1,Li I,1s2.42p,2P*,0.5,1/2,True,2.0,5.38393,False,0.00012,
003001.000116,Li,1,Li I,1s2.42p,2P*,1.5,3/2,True,4.0,5.38393,False,0.00012,
003001.Lim001,Li,1,Li I,Li II (1s2 1S<0>),Limit,,---,False,,5.391714996,False,2.2e-08,L12261
003001.000118,Li,1,Li I,1s.2s.2p,4P*,0.5,1/2,True,2.0,57.469,False,0.012,
003001.000119,Li,1,Li I,1s.2s.2p,4P*,1.5,3/2,True,4.0,57.469,False,0.012,
003001.000120,Li,1,Li I,1s.2s.2p,4P*,2.5,5/2,True,6.0,57.469,False,0.012,
003001.000121,Li,1,Li I,1s.2p.(1P*).2s,2P*,0.5,1/2,True,2.0,58.911,False,0.012,
003001.000122,Li,1,Li I,1s.2p.(1P*).2s,2P*,1.5,3/2,True,4.0,58.911,False,0.012,
003001.000123,Li,1,Li I,1s.2p2,4P,0.5,1/2,True,2.0,60.807,False,0.012,
003001.000124,Li,1,Li I,1s.2p2,4P,1.5,3/2,True,4.0,60.807,False,0.012,
003001.000125,Li,1,Li I,1s.2p2,4P,2.5,5/2,True,6.0,60.807,False,0.012,
003001.000126,Li,1,Li I,1s.2s.3p,4P*,0.5,1/2,True,2.0,61.319,False,0.012,
003001.000127,Li,1,Li I,1s.2s.3p,4P*,1.5,3/2,True,4.0,61.319,False,0.012,
003001.000128,Li,1,Li I,1s.2s.3p,4P*,2.5,5/2,True,6.0,61.319,False,0.012,
003001.000129,Li,1,Li I,1s.2p2,2P,0.5,1/2,True,2.0,61.599,False,0.012,
003001.000130,Li,1,Li I,1s.2p2,2P,1.5,3/2,True,4.0,61.599,False,0.012,
003001.000131,Li,1,Li I,1s.2s.3s,4S,1.5,3/2,True,4.0,61.69,False,0.12,
003001.000132,Li,1,Li I,1s.2p.3s,4P*,0.5,1/2,True,2.0,62.769,False,0.012,
003001.000133,Li,1,Li I,1s.2p.3s,4P*,1.5,3/2,True,4.0,62.769,False,0.012,
003001.000134,Li,1,Li I,1s.2p.3s,4P*,2.5,5/2,True,6.0,62.769,False,0.012,
003001.000135,Li,1,Li I,1s.2s.3d,4D,0.5,1/2,True,2.0,62.773,False,0.012,
003001.000136,Li,1,Li I,1s.2s.3d,4D,1.5,3/2,True,4.0,62.773,False,0.012,
003001.000137,Li,1,Li I,1s.2s.3d,4D,2.5,5/2,True,6.0,62.773,False,0.012,
003001.000138,Li,1,Li I,1s.2s.3d,4D,3.5,7/2,True,8.0,62.773,False,0.012,
003001.000139,Li,1,Li I,1s.2s.4s,4S,1.5,3/2,True,4.0,63.18,False,0.012,
003001.000140,Li,1,Li I,1s.2s.5s,4S,1.5,3/2,True,4.0,63.729,False,0.012,
003001.000141,Li,1,Li I,1s.2s.4p,4P*,0.5,1/2,True,2.0,63.929,False,0.012,
003001.000142,Li,1,Li I,1s.2s.4p,4P*,1.5,3/2,True,4.0,63.929,False,0.012,
003001.000143,Li,1,Li I,1s.2s.4p,4P*,2.5,5/2,True,6.0,63.929,False,0.012,
003001.000144,Li,1,Li I,1s.2s.6s,4S,1.5,3/2,True,4.0,63.989,False,0.012,
003001.000145,Li,1,Li I,1s.2p.4s,4P*,0.5,1/2,True,2.0,64.232,False,0.012,
003001.000146,Li,1,Li I,1s.2p.4s,4P*,1.5,3/2,True,4.0,64.232,False,0.012,
003001.000147,Li,1,Li I,1s.2p.4s,4P*,2.5,5/2,True,6.0,64.232,False,0.012,
003001.000148,Li,1,Li I,1s.2s.7s,4S,1.5,3/2,True,4.0,64.329,False,0.012,
003001.000149,Li,1,Li I,1s.2p.3p,4P,0.5,1/2,True,2.0,64.872,False,0.012,
003001.000150,Li,1,Li I,1s.2p.3p,4P,1.5,3/2,True,4.0,64.872,False,0.012,
003001.000151,Li,1,Li I,1s.2p.3p,4P,2.5,5/2,True,6.0,64.872,False,0.012,
003001.000152,Li,1,Li I,1s.2p.3d,4D*,0.5,1/2,True,2.0,65.126,False,0.012,
003001.000153,Li,1,Li I,1s.2p.3d,4D*,1.5,3/2,True,4.0,65.126,False,0.012,
003001.000154,Li,1,Li I,1s.2p.3d,4D*,2.5,5/2,True,6.0,65.126,False,0.012,
003001.000155,Li,1,Li I,1s.2p.3d,4D*,3.5,7/2,True,8.0,65.126,False,0.012,
003001.000156,Li,1,Li I,1s.2p.(1P*).3s,2P*,0.5,1/2,True,2.0,65.267,False,0.012,
003001.000157,Li,1,Li I,1s.2p.(1P*).3s,2P*,1.5,3/2,True,4.0,65.267,False,0.012,
003001.000158,Li,1,Li I,1s.2p.4p,4P,0.5,1/2,True,2.0,65.78,False,0.012,
003001.000159,Li,1,Li I,1s.2p.4p,4P,1.5,3/2,True,4.0,65.78,False,0.012,
003001.000160,Li,1,Li I,1s.2p.4p,4P,2.5,5/2,True,6.0,65.78,False,0.012,
003001.000161,Li,1,Li I,1s.2p.5p,4P,0.5,1/2,True,2.0,66.169,False,0.012,
003001.000162,Li,1,Li I,1s.2p.5p,4P,1.5,3/2,True,4.0,66.169,False,0.012,
003001.000163,Li,1,Li I,1s.2p.5p,4P,2.5,5/2,True,6.0,66.169,False,0.012,
003001.000164,Li,1,Li I,1s.2p.6p,4P,0.5,1/2,True,2.0,66.379,False,0.012,
003001.000165,Li,1,Li I,1s.2p.6p,4P,1.5,3/2,True,4.0,66.379,False,0.012,
003001.000166,Li,1,Li I,1s.2p.6p,4P,2.5,5/2,True,6.0,66.379,False,0.012,
003001.000167,Li,1,Li I,1s.2p.(1P*).4s,2P*,0.5,1/2,True,2.0,66.454,False,0.012,
003001.000168,Li,1,Li I,1s.2p.(1P*).4s,2P*,1.5,3/2,True,4.0,66.454,False,0.012,
003001.000169,Li,1,Li I,1s.2p.(1P*).5s,2P*,0.5,1/2,True,2.0,66.93,False,0.12,
003001.000170,Li,1,Li I,1s.2p.(1P*).5s,2P*,1.5,3/2,True,4.0,66.93,False,0.12,
003001.000171,Li,1,Li I,1s.2p.(1P*).6s,2P*,0.5,1/2,True,2.0,67.165,False,0.012,
003001.000172,Li,1,Li I,1s.2p.(1P*).6s,2P*,1.5,3/2,True,4.0,67.165,False,0.012,
003001.000173,Li,1,Li I,1s.2p.(1P*).7s,2P*,0.5,1/2,True,2.0,67.292,False,0.012,
003001.000174,Li,1,Li I,1s.2p.(1P*).7s,2P*,1.5,3/2,True,4.0,67.292,False,0.012,
003001.000175,Li,1,Li I,1s.2p.(1P*).8s,2P*,0.5,1/2,True,2.0,67.378,False,0.012,
003001.000176,Li,1,Li I,1s.2p.(1P*).8s,2P*,1.5,3/2,True,4.0,67.378,False,0.012,
003001.000177,Li,1,Li I,1s.2p.(1P*).9s,2P*,0.5,1/2,True,2.0,67.433,False,0.012,
003001.000178,Li,1,Li I,1s.2p.(1P*).9s,2P*,1.5,3/2,True,4.0,67.433,False,0.012,
003001.000179,Li,1,Li I,1s.2p.(1P*).10s,2P*,0.5,1/2,True,2.0,67.476,False,0.012,
003001.000180,Li,1,Li I,1s.2p.(1P*).10s,2P*,1.5,3/2,True,4.0,67.476,False,0.012,
003001.000181,Li,1,Li I,1s.2p.(1P*).11s,2P*,0.5,1/2,True,2.0,67.499,False,0.012,
003001.000182,Li,1,Li I,1s.2p.(1P*).11s,2P*,1.5,3/2,True,4.0,67.499,False,0.012,
003002.000001,Li,2,Li II,1s2,1S,0.0,0,True,1.0,0.0,False,1.2e-06,L3501
003002.000002,Li,2,Li II,1s.2s,3S,1.0,1,True,3.0,59.020708,True,1.2e-05,L3501c202
003002.000003,Li,2,Li II,1s.2s,1S,0.0,0,True,1.0,60.922576,True,1.9e-05,L4834c203
003002.000004,Li,2,Li II,1s.2p,3P*,1.0,1,True,3.0,61.280467,True,1.2e-05,L3501c202
003002.000005,Li,2,Li II,1s.2p,3P*,2.0,2,True,5.0,61.280749,True,1.2e-05,L3501c202
003002.000006,Li,2,Li II,1s.2p,3P*,0.0,0,True,1.0,61.281137,True,1.2e-05,L3501c202
003002.000007,Li,2,Li II,1s.2p,1P*,1.0,1,True,3.0,62.216228,True,1.2e-05,L3501c202
003002.000008,Li,2,Li II,1s.3s,3S,1.0,1,True,3.0,68.780678,True,1.2e-05,L3501c202
003002.000009,Li,2,Li II,1s.3s,1S,0.0,0,True,1.0,69.27952,True,1.2e-05,L3501c202
003002.000010,Li,2,Li II,1s.3p,3P*,1.0,1,True,3.0,69.3691,True,0.00019,L3501c202
003002.000011,Li,2,Li II,1s.3p,3P*,2.0,2,True,5.0,69.36923,True,0.0001,L3501c202
003002.000012,Li,2,Li II,1s.3p,3P*,0.0,0,True,1.0,69.36934,True,4e-05,L3501c202
003002.000013,Li,2,Li II,1s.3d,3D,2.0,2,True,5.0,69.585174,True,1.2e-05,L3501c202
003002.000014,Li,2,Li II,1s.3d,3D,3.0,3,True,7.0,69.585251,True,1.2e-05,L3501c202
003002.000015,Li,2,Li II,1s.3d,3D,1.0,1,True,3.0,69.585317,True,2.5e-05,L3501c202
003002.000016,Li,2,Li II,1s.3d,1D,2.0,2,True,5.0,69.588952,True,1.2e-05,L3501c202
003002.000017,Li,2,Li II,1s.3p,1P*,1.0,1,True,3.0,69.648365,True,1.9e-05,L3501c202
003002.000018,Li,2,Li II,1s.4s,3S,1.0,1,True,3.0,71.908412,True,1.2e-05,L3501c202
003002.000019,Li,2,Li II,1s.4s,1S,0.0,0,True,1.0,72.108701,True,1.9e-05,L3501c202
003002.000020,Li,2,Li II,1s.4p,3P*,0.0,0,True,1.0,72.144509,True,1.2e-05,L3501c202
003002.000021,Li,2,Li II,1s.4p,3P*,1.0,1,True,3.0,72.144559,True,1.2e-05,L3501c202
003002.000022,Li,2,Li II,1s.4p,3P*,2.0,2,True,5.0,72.144648,True,1.2e-05,L3501c202
003002.000023,Li,2,Li II,1s.4d,3D,1.0,1,True,3.0,72.2347,True,2.5e-05,L3501c202
003002.000024,Li,2,Li II,1s.4d,3D,2.0,2,True,5.0,72.234749,True,1.2e-05,L3501c202
003002.000025,Li,2,Li II,1s.4d,3D,3.0,3,True,7.0,72.234831,True,1.2e-05,L3501c202
003002.000026,Li,2,Li II,1s.4d,1D,2.0,2,True,5.0,72.236923,True,1.9e-05,L3501c202
003002.000027,Li,2,Li II,1s.4f,3F*,2.0,2,True,5.0,72.238414,True,1.2e-05,L3501c202
003002.000028,Li,2,Li II,1s.4f,3F*,3.0,3,True,7.0,72.238414,True,1.2e-05,L3501c202
003002.000029,Li,2,Li II,1s.4f,3F*,4.0,4,True,9.0,72.238414,True,1.2e-05,L3501c202
003002.000030,Li,2,Li II,1s.4f,1F*,3.0,3,True,7.0,72.238546,True,1.2e-05,L3501c202
003002.000031,Li,2,Li II,1s.4p,1P*,1.0,1,True,3.0,72.26252,True,0.00015,L6124c204
003002.000032,Li,2,Li II,1s.5s,3S,1.0,1,True,3.0,73.297399,True,1.2e-05,L3501c202
003002.000033,Li,2,Li II,1s.5s,1S,0.0,0,True,1.0,73.397242,True,1.9e-05,L3501c202
003002.000034,Li,2,Li II,1s.5p,3P*,0.0,0,True,1.0,73.415108,True,1.2e-05,L3501c202
003002.000035,Li,2,Li II,1s.5p,3P*,1.0,1,True,3.0,73.415155,True,1.2e-05,L3501c202
003002.000036,Li,2,Li II,1s.5p,3P*,2.0,2,True,5.0,73.415238,True,1.2e-05,L3501c202
003002.000037,Li,2,Li II,1s.5d,3D,1.0,1,True,3.0,73.460988,True,2.5e-05,L3501c202
003002.000038,Li,2,Li II,1s.5d,3D,2.0,2,True,5.0,73.461037,True,1.2e-05,L3501c202
003002.000039,Li,2,Li II,1s.5d,3D,3.0,3,True,7.0,73.461119,True,1.2e-05,L3501c202
003002.000040,Li,2,Li II,1s.5d,1D,2.0,2,True,5.0,73.462319,True,1.9e-05,L3501c202
003002.000041,Li,2,Li II,1s.5f,3F*,2.0,2,True,5.0,73.463023,True,1.2e-05,L3501c202
003002.000042,Li,2,Li II,1s.5f,3F*,3.0,3,True,7.0,73.463023,True,1.2e-05,L3501c202
003002.000043,Li,2,Li II,1s.5f,3F*,4.0,4,True,9.0,73.463023,True,1.2e-05,L3501c202
003002.000044,Li,2,Li II,1s.5f,1F*,3.0,3,True,7.0,73.463147,True,1.2e-05,L3501c202
003002.000138,Li,2,Li II,1s.5g,1G,4.0,4,True,9.0,73.463317,True,2.5e-05,u46
003002.000139,Li,2,Li II,1s.5g,3G,3.0,3,True,7.0,73.463317,True,2.5e-05,u46
003002.000140,Li,2,Li II,1s.5g,3G,4.0,4,True,9.0,73.463317,True,2.5e-05,u46
003002.000141,Li,2,Li II,1s.5g,3G,5.0,5,True,11.0,73.463317,True,2.5e-05,u46
003002.000045,Li,2,Li II,1s.5p,1P*,1.0,1,True,3.0,73.4753,True,0.0003,L6124c204
003002.000046,Li,2,Li II,1s.6s,3S,1.0,1,True,3.0,74.033578,True,1.2e-05,L3501c202
003002.000047,Li,2,Li II,1s.6s,1S,0.0,0,True,1.0,74.090435,True,1.9e-05,L3501c202
003002.000048,Li,2,Li II,1s.6p,3P*,0.0,0,True,1.0,74.10058,True,1.2e-05,L3501c202
003002.000049,Li,2,Li II,1s.6p,3P*,1.0,1,True,3.0,74.100627,True,1.2e-05,L3501c202
003002.000050,Li,2,Li II,1s.6p,3P*,2.0,2,True,5.0,74.10071,True,1.2e-05,L3501c202
003002.000052,Li,2,Li II,1s.6d,3D,1.0,1,True,3.0,74.127013,True,2.5e-05,L3501c202
003002.000053,Li,2,Li II,1s.6d,3D,2.0,2,True,5.0,74.127061,True,1.2e-05,L3501c202
003002.000054,Li,2,Li II,1s.6d,3D,3.0,3,True,7.0,74.127143,True,1.2e-05,L3501c202
003002.000055,Li,2,Li II,1s.6d,1D,2.0,2,True,5.0,74.127877,True,1.9e-05,L3501c202
003002.000056,Li,2,Li II,1s.6f,3F*,2.0,2,True,5.0,74.128238,True,1.2e-05,L3501c202
003002.000057,Li,2,Li II,1s.6f,3F*,3.0,3,True,7.0,74.128238,True,1.2e-05,L3501c202
003002.000058,Li,2,Li II,1s.6f,3F*,4.0,4,True,9.0,74.128238,True,1.2e-05,L3501c202
003002.000059,Li,2,Li II,1s.6f,1F*,3.0,3,True,7.0,74.128368,True,1.2e-05,L3501c202
003002.000142,Li,2,Li II,1s.6g,1G,4.0,4,True,9.0,74.128445,True,2.5e-05,u46
003002.000143,Li,2,Li II,1s.6g,3G,3.0,3,True,7.0,74.128445,True,2.5e-05,u46
003002.000144,Li,2,Li II,1s.6g,3G,4.0,4,True,9.0,74.128445,True,2.5e-05,u46
003002.000145,Li,2,Li II,1s.6g,3G,5.0,5,True,11.0,74.128445,True,2.5e-05,u46
003002.000158,Li,2,Li II,1s.6h,1H*,5.0,5,True,11.0,74.128465,True,2.5e-05,u46
003002.000159,Li,2,Li II,1s.6h,3H*,4.0,4,True,9.0,74.128465,True,2.5e-05,u46
003002.000160,Li,2,Li II,1s.6h,3H*,5.0,5,True,11.0,74.128465,True,2.5e-05,u46
003002.000161,Li,2,Li II,1s.6h,3H*,6.0,6,True,13.0,74.128465,True,2.5e-05,u46
003002.000051,Li,2,Li II,1s.6p,1P*,1.0,1,True,3.0,74.1347,True,0.0006,L6124c204
003002.000060,Li,2,Li II,1s.7s,3S,1.0,1,True,3.0,74.470245,True,1.2e-05,L3501c202
003002.000061,Li,2,Li II,1s.7s,1S,0.0,0,True,1.0,74.50579,True,0.00025,L3501c202
003002.000110,Li,2,Li II,1s.7p,3P*,0.0,0,True,1.0,74.511979,True,1.2e-05,u45
003002.000111,Li,2,Li II,1s.7p,3P*,1.0,1,True,3.0,74.512007,True,1.2e-05,u45
003002.000112,Li,2,Li II,1s.7p,3P*,2.0,2,True,5.0,74.51206,True,1.2e-05,u45
003002.000063,Li,2,Li II,1s.7d,3D,1.0,1,True,3.0,74.528537,True,2.5e-05,L3501c202
003002.000064,Li,2,Li II,1s.7d,3D,2.0,2,True,5.0,74.528585,True,1.2e-05,L3501c202
003002.000065,Li,2,Li II,1s.7d,3D,3.0,3,True,7.0,74.528667,True,1.2e-05,L3501c202
003002.000066,Li,2,Li II,1s.7d,1D,2.0,2,True,5.0,74.529152,True,1.9e-05,L3501c202
003002.000067,Li,2,Li II,1s.7f,3F*,2.0,2,True,5.0,74.529324,True,2.5e-05,L3501c202
003002.000068,Li,2,Li II,1s.7f,3F*,3.0,3,True,7.0,74.529324,True,2.5e-05,L3501c202
003002.000069,Li,2,Li II,1s.7f,3F*,4.0,4,True,9.0,74.529324,True,2.5e-05,L3501c202
003002.000070,Li,2,Li II,1s.7f,1F*,3.0,3,True,7.0,74.529466,True,1.2e-05,L3501c202
003002.000146,Li,2,Li II,1s.7g,1G,4.0,4,True,9.0,74.529497,True,2.5e-05,u46
003002.000147,Li,2,Li II,1s.7g,3G,3.0,3,True,7.0,74.529497,True,2.5e-05,u46
003002.000148,Li,2,Li II,1s.7g,3G,4.0,4,True,9.0,74.529497,True,2.5e-05,u46
003002.000149,Li,2,Li II,1s.7g,3G,5.0,5,True,11.0,74.529497,True,2.5e-05,u46
003002.000162,Li,2,Li II,1s.7h,1H*,5.0,5,True,11.0,74.52951,True,2.5e-05,u46
003002.000163,Li,2,Li II,1s.7h,3H*,4.0,4,True,9.0,74.52951,True,2.5e-05,u46
003002.000164,Li,2,Li II,1s.7h,3H*,5.0,5,True,11.0,74.52951,True,2.5e-05,u46
003002.000165,Li,2,Li II,1s.7h,3H*,6.0,6,True,13.0,74.52951,True,2.5e-05,u46
003002.000174,Li,2,Li II,1s.7i,1I,6.0,6,True,13.0,74.529513,True,2.5e-05,u46
003002.000175,Li,2,Li II,1s.7i,3I,5.0,5,True,11.0,74.529513,True,2.5e-05,u46
003002.000176,Li,2,Li II,1s.7i,3I,6.0,6,True,13.0,74.529513,True,2.5e-05,u46
003002.000177,Li,2,Li II,1s.7i,3I,7.0,7,True,15.0,74.529513,True,2.5e-05,u46
003002.000062,Li,2,Li II,1s.7p,1P*,1.0,1,True,3.0,74.535,True,0.003,"L6124c205,L4191"
003002.000071,Li,2,Li II,1s.8s,3S,1.0,1,True,3.0,74.750335,True,1.2e-05,L3501c202
003002.000113,Li,2,Li II,1s.8s,1S,0.0,0,True,1.0,74.773858,True,2.5e-05,u45
003002.000114,Li,2,Li II,1s.8p,3P*,0.0,0,True,1.0,74.778071,True,1.2e-05,u45
003002.000115,Li,2,Li II,1s.8p,3P*,1.0,1,True,3.0,74.778092,True,1.2e-05,u45
003002.000116,Li,2,Li II,1s.8p,3P*,2.0,2,True,5.0,74.778131,True,1.2e-05,u45
003002.000072,Li,2,Li II,1s.8d,3D,1.0,1,True,3.0,74.789122,True,2.5e-05,L3501c202
003002.000073,Li,2,Li II,1s.8d,3D,2.0,2,True,5.0,74.78917,True,1.2e-05,L3501c202
003002.000074,Li,2,Li II,1s.8d,3D,3.0,3,True,7.0,74.789252,True,1.2e-05,L3501c202
003002.000075,Li,2,Li II,1s.8d,1D,2.0,2,True,5.0,74.789578,True,1.9e-05,L3501c202
003002.000076,Li,2,Li II,1s.8f,3F*,2.0,2,True,5.0,74.789644,True,2.5e-05,L3501c202
003002.000077,Li,2,Li II,1s.8f,3F*,3.0,3,True,7.0,74.789644,True,2.5e-05,L3501c202
003002.000078,Li,2,Li II,1s.8f,3F*,4.0,4,True,9.0,74.789644,True,2.5e-05,L3501c202
003002.000079,Li,2,Li II,1s.8f,1F*,3.0,3,True,7.0,74.78979,True,1.2e-05,L3501c202
003002.000150,Li,2,Li II,1s.8g,1G,4.0,4,True,9.0,74.789794,True,2.5e-05,u46
003002.000151,Li,2,Li II,1s.8g,3G,3.0,3,True,7.0,74.789794,True,2.5e-05,u46
003002.000152,Li,2,Li II,1s.8g,3G,4.0,4,True,9.0,74.789794,True,2.5e-05,u46
003002.000153,Li,2,Li II,1s.8g,3G,5.0,5,True,11.0,74.789794,True,2.5e-05,u46
003002.000166,Li,2,Li II,1s.8h,1H*,5.0,5,True,11.0,74.789804,True,2.5e-05,u46
003002.000167,Li,2,Li II,1s.8h,3H*,4.0,4,True,9.0,74.789804,True,2.5e-05,u46
003002.000168,Li,2,Li II,1s.8h,3H*,5.0,5,True,11.0,74.789804,True,2.5e-05,u46
003002.000169,Li,2,Li II,1s.8h,3H*,6.0,6,True,13.0,74.789804,True,2.5e-05,u46
003002.000178,Li,2,Li II,1s.8i,1I,6.0,6,True,13.0,74.789806,True,2.5e-05,u46
003002.000179,Li,2,Li II,1s.8i,3I,5.0,5,True,11.0,74.789806,True,2.5e-05,u46
003002.000180,Li,2,Li II,1s.8i,3I,6.0,6,True,13.0,74.789806,True,2.5e-05,u46
003002.000181,Li,2,Li II,1s.8i,3I,7.0,7,True,15.0,74.789806,True,2.5e-05,u46
003002.000117,Li,2,Li II,1s.8p,1P*,1.0,1,True,3.0,74.79281,True,0.00012,u45
003002.000118,Li,2,Li II,1s.9s,3S,1.0,1,True,3.0,74.940674,True,1.2e-05,u45
003002.000119,Li,2,Li II,1s.9s,1S,0.0,0,True,1.0,74.957083,True,2.5e-05,u45
003002.000120,Li,2,Li II,1s.9p,3P*,0.0,0,True,1.0,74.960028,True,1.2e-05,u45
003002.000121,Li,2,Li II,1s.9p,3P*,1.0,1,True,3.0,74.960043,True,1.2e-05,u45
003002.000122,Li,2,Li II,1s.9p,3P*,2.0,2,True,5.0,74.960071,True,1.2e-05,u45
003002.000131,Li,2,Li II,1s.9d,3D,1.0,1,True,3.0,74.967796,True,2.5e-05,u45
003002.000132,Li,2,Li II,1s.9d,3D,2.0,2,True,5.0,74.967818,True,1.2e-05,u45
003002.000133,Li,2,Li II,1s.9d,3D,3.0,3,True,7.0,74.967858,True,1.2e-05,u45
003002.000130,Li,2,Li II,1s.9d,1D,2.0,2,True,5.0,74.968092,True,1.9e-05,u45
003002.000080,Li,2,Li II,1s.9f,3F*,2.0,2,True,5.0,74.968122,True,1.2e-05,L3501c202
003002.000081,Li,2,Li II,1s.9f,3F*,3.0,3,True,7.0,74.968122,True,1.2e-05,L3501c202
003002.000082,Li,2,Li II,1s.9f,3F*,4.0,4,True,9.0,74.968122,True,1.2e-05,L3501c202
003002.000154,Li,2,Li II,1s.9g,1G,4.0,4,True,9.0,74.968253,True,2.5e-05,u46
003002.000155,Li,2,Li II,1s.9g,3G,3.0,3,True,7.0,74.968253,True,2.5e-05,u46
003002.000156,Li,2,Li II,1s.9g,3G,4.0,4,True,9.0,74.968253,True,2.5e-05,u46
003002.000157,Li,2,Li II,1s.9g,3G,5.0,5,True,11.0,74.968253,True,2.5e-05,u46
003002.000170,Li,2,Li II,1s.9h,1H*,5.0,5,True,11.0,74.968261,True,2.5e-05,u46
003002.000171,Li,2,Li II,1s.9h,3H*,4.0,4,True,9.0,74.968261,True,2.5e-05,u46
003002.000172,Li,2,Li II,1s.9h,3H*,5.0,5,True,11.0,74.968261,True,2.5e-05,u46
003002.000173,Li,2,Li II,1s.9h,3H*,6.0,6,True,13.0,74.968261,True,2.5e-05,u46
003002.000083,Li,2,Li II,1s.9f,1F*,3.0,3,True,7.0,74.968264,True,1.2e-05,L3501c202
003002.000123,Li,2,Li II,1s.9p,1P*,1.0,1,True,3.0,74.97038,True,0.00012,u45
003002.000124,Li,2,Li II,1s.10s,3S,1.0,1,True,3.0,75.07587,True,1.2e-05,u45
003002.000125,Li,2,Li II,1s.10s,1S,0.0,0,True,1.0,75.087774,True,2.5e-05,u45
003002.000126,Li,2,Li II,1s.10p,3P*,0.0,0,True,1.0,75.089913,True,1.2e-05,u45
003002.000127,Li,2,Li II,1s.10p,3P*,1.0,1,True,3.0,75.089924,True,1.2e-05,u45
003002.000128,Li,2,Li II,1s.10p,3P*,2.0,2,True,5.0,75.089945,True,1.2e-05,u45
003002.000135,Li,2,Li II,1s.10d,3D,1.0,1,True,3.0,75.095566,True,2.5e-05,u45
003002.000136,Li,2,Li II,1s.10d,3D,2.0,2,True,5.0,75.095584,True,1.2e-05,u45
003002.000137,Li,2,Li II,1s.10d,3D,3.0,3,True,7.0,75.095615,True,1.2e-05,u45
003002.000134,Li,2,Li II,1s.10d,1D,2.0,2,True,5.0,75.095787,True,1.9e-05,u45
003002.000084,Li,2,Li II,1s.10f,3F*,2.0,2,True,5.0,75.095808,True,2.5e-05,L3501c202
003002.000085,Li,2,Li II,1s.10f,3F*,3.0,3,True,7.0,75.095808,True,2.5e-05,L3501c202
003002.000086,Li,2,Li II,1s.10f,3F*,4.0,4,True,9.0,75.095808,True,2.5e-05,L3501c202
003002.000087,Li,2,Li II,1s.10f,1F*,3.0,3,True,7.0,75.095951,True,2.5e-05,L3501c202
003002.000129,Li,2,Li II,1s.10p,1P*,1.0,1,True,3.0,75.09745,True,0.00012,u45
003002.000182,Li,2,Li II,1s.11p,1P*,1.0,1,True,3.0,75.19152,True,0.00012,u45
003002.000183,Li,2,Li II,1s.12p,1P*,1.0,1,True,3.0,75.26308,True,0.00012,u45
003002.000184,Li,2,Li II,1s.13p,1P*,1.0,1,True,3.0,75.3188,True,0.00012,u45
003002.000185,Li,2,Li II,1s.14p,1P*,1.0,1,True,3.0,75.36301,True,0.00012,u45
003002.Lim001,Li,2,Li II,Li III (1s 2S<1/2>),Limit,,---,False,,75.640097,False,1.2e-06,L10054
003002.000089,Li,2,Li II,2p2,3P,0.0,0,True,1.0,149.52,False,0.25,L3160
003002.000090,Li,2,Li II,2p2,3P,1.0,1,True,3.0,149.52,False,0.25,L3160
003002.000091,Li,2,Li II,2p2,3P,2.0,2,True,5.0,149.52,False,0.25,L3160
003002.000093,Li,2,Li II,2s.2p,1P*,1.0,1,True,3.0,150.29,False,0.05,L4046
003002.000094,Li,2,Li II,2p.3p,3D,1.0,1,True,3.0,160.1,False,0.6,L3160
003002.000095,Li,2,Li II,2p.3p,3D,2.0,2,True,5.0,160.1,False,0.6,L3160
003002.000096,Li,2,Li II,2p.3p,3D,3.0,3,True,7.0,160.1,False,0.6,L3160
003002.000097,Li,2,Li II,2p.3p,3P,1.0,1,True,3.0,160.2,False,0.6,L3160
003002.000098,Li,2,Li II,2p.3p,3P,0.0,0,True,1.0,160.2,False,0.6,L3160
003002.000099,Li,2,Li II,2p.3p,3P,2.0,2,True,5.0,160.2,False,0.6,L3160
003002.000100,Li,2,Li II,2p.3d,3D*,1.0,1,True,3.0,160.4,False,0.4,L3160
003002.000101,Li,2,Li II,2p.3d,3D*,2.0,2,True,5.0,160.4,False,0.4,L3160
003002.000102,Li,2,Li II,2p.3d,3D*,3.0,3,True,7.0,160.4,False,0.4,L3160
003002.000107,Li,2,Li II,2s.3p,1P*,1.0,1,True,3.0,161.06,False,0.1,L4046
003002.000109,Li,2,Li II,2s.4p,1P*,1.0,1,True,3.0,163.91,False,0.11,L4046
004001.000001,Be,1,Be I,1s2.2s2,1S,0.0,0,True,1.0,0.0,False,0.0,L9172
