id_linea,elemento,espectro,estado_ionizacion,longitud_onda_nm,longitud_onda_vacio_nm,longitud_onda_origen,medio,longitud_onda_obs_nm,longitud_onda_ritz_nm,ritz_es_limite,incertidumbre_obs_nm,incertidumbre_ritz_nm,region_espectral,aki_s1,log10_aki,tiene_aki,fuerza_oscilador_fik,log_gf,exactitud,tipo_transicion,intensidad_valor,intensidad_bandera,energia_inferior_cm1,energia_superior_cm1,energia_inferior_interpolada,energia_superior_interpolada,energia_inferior_origen_desconocido,energia_superior_origen_desconocido,energia_foton_ev,configuracion_inferior,termino_inferior,j_inferior,j_inferior_texto,j_inferior_resuelto,g_inferior,configuracion_superior,termino_superior,j_superior,j_superior_texto,j_superior_resuelto,g_superior,id_nivel_inferior,id_nivel_superior,ref_probabilidad,ref_longitud_onda,medicion_repetida
7805,Ne,Ne I,1,455.6698,455.79738754400006,observada,aire,455.6698,455.6697,False,0.002,0.001,Visible,,,False,,,,E1,20.0,,150917.4307,172857.0,False,False,False,False,2.720159913747923,2s2.2p5.(2P*<3/2>).3p,2[1/2],0.0,0,True,1,2s2.2p5.(2P*<1/2>).9s,2[1/2]*,1.0,1,True,3,010001.000013,010001.000282,,L3469,False
7806,O,O II,2,455.773,455.9006164400001,ritz,aire,,455.773,False,,,Visible,25400000.0,7.4048337166199385,True,0.119,-0.323,D,E1,,,252993.39,274928.0,False,False,False,False,2.7195450389126044,2s2.2p2.(1S).3p,2P*,1.5,3/2,True,4,2s2.2p2.(1D).4d,2D,2.5,5/2,True,6,008002.000089,008002.000237,T5723LS,,False
7807,O,O II,2,455.894,456.02165032000005,ritz,aire,,455.894,False,,,Visible,21200000.0,7.326335860928752,True,0.132,-0.578,D,E1,,,252987.23,274916.0,False,False,False,False,2.7188209711937237,2s2.2p2.(1S).3p,2P*,0.5,1/2,True,2,2s2.2p2.(1D).4d,2D,1.5,3/2,True,4,008002.000088,008002.000236,T5723LS,,False
7808,O,O II,2,456.022,456.14968616000004,ritz,aire,,456.022,False,,,Visible,4230000.0,6.626340367375042,True,0.0132,-1.278,D,E1,,,252993.39,274916.0,False,False,False,False,2.7180572285313414,2s2.2p2.(1S).3p,2P*,1.5,3/2,True,4,2s2.2p2.(1D).4d,2D,1.5,3/2,True,4,008002.000089,008002.000236,T5723LS,,False
7809,Ne,Ne II,2,456.1994,456.32713583200007,observada,aire,456.1994,456.19908,False,0.002,7e-05,Visible,,,False,,,,E1,12.0,,280989.5229,302903.635,False,False,False,False,2.7170036232114354,2s2.2p4.(3P).3d,4P,1.5,3/2,True,4,2s2.2p4.(3P<2>).4f,2[2]*,2.5,5/2,True,6,010002.000043,010002.000085,,L1406,False
7810,Ne,Ne II,2,456.22,456.34774160000006,observada,aire,456.22,456.22153,False,0.004,8e-05,Visible,,,False,,,,E1,40.0,w,280989.5229,302902.557,False,False,False,False,2.716869968245514,2s2.2p4.(3P).3d,4P,1.5,3/2,True,4,2s2.2p4.(3P<2>).4f,2[2]*,1.5,3/2,True,4,010002.000043,010002.000084,,L1406,False
7811,Ne,Ne I,1,456.2449,456.372648572,observada,aire,456.2449,456.2458,False,0.002,0.0015,Visible,,,False,,,,E1,10.0,,150917.4307,172829.3,False,False,False,False,2.716725551451173,2s2.2p5.(2P*<3/2>).3p,2[1/2],0.0,0,True,1,2s2.2p5.(2P*<3/2>).10d,2[3/2]*,1.0,1,True,3,010001.000013,010001.000278,,L3469,False
7812,O,O II,2,456.3178,456.445568984,observada,aire,456.3178,456.3178,False,,,Visible,718000.0,5.8561244442423,True,0.00224,-2.047,C,E1,4.0,,211522.117,233430.53,False,False,False,False,2.716297024866111,2s2.2p2.(3P).3p,2D*,1.5,3/2,True,4,2s2.2p2.(3P).3d,2P,1.5,3/2,True,4,008002.000034,008002.000061,T6172,L10621,False
7813,N,N II,2,456.476,456.60381328000005,ritz,aire,,456.476,False,,,Visible,1650000.0,6.217483944213907,True,0.00859,-1.589,B+,E1,,,164610.76,186511.58,False,False,False,False,2.715355612847364,2s2.2p.3p,1P,1.0,1,True,3,2s2.2p.3d,3F*,2.0,2,True,5,007002.000033,007002.000044,T7333,,False
7814,Ne,Ne II,2,456.51,456.63782280000004,observada,aire,456.51,456.52623,False,0.05,4e-05,Visible,,,False,,,,E1,,,224699.2716,246597.6805,False,False,False,False,2.715056674546509,2s2.2p4.(3P).3s,2P,0.5,1/2,True,2,2s2.2p4.(3P).3p,4P*,0.5,1/2,True,2,010002.000008,010002.000013,,L9088c153,False
7815,C,C I,1,456.510527,456.6383499475601,ritz,aire,,456.510527,False,,9e-06,Visible,,,False,,,,E1,,m,60352.6584,82251.82041,False,False,False,False,2.7151500482861977,2s2.2p.3s,3P*,1.0,1,True,3,2s2.2p.4p,1S,0.0,0,True,1,006001.000012,006001.000056,,L12175,False
7816,Ne,Ne II,2,456.5539,456.68173509200005,observada,aire,456.5539,456.55543,False,0.0007,6e-05,Visible,,,False,,,,E1,22.0,,280947.0768,302844.085,False,False,False,False,2.7148830098797636,2s2.2p4.(3P).3d,4F,1.5,3/2,True,4,2s2.2p4.(3P<2>).4f,2[3]*,2.5,5/2,True,6,010002.000042,010002.000082,,L9088,False
7817,Ne,Ne I,1,456.5888,456.71664486400005,observada,aire,456.5888,456.58886,False,0.0001,0.00013,Visible,,,False,,,,E1,600.0,,150315.8612,172211.266,False,False,False,False,2.714684213615981,2s2.2p5.(2P*<3/2>).3p,2[3/2],2.0,2,True,5,2s2.2p5.(2P*<3/2>).8d,2[5/2]*,3.0,3,True,7,010001.000010,010001.000221,,L7292,False
7818,Ne,Ne I,1,456.683,456.81087124000004,observada,aire,456.683,456.68264,False,0.002,0.00023,Visible,,,False,,,,E1,400.0,,150315.8612,172206.77,False,False,False,False,2.7141267806597993,2s2.2p5.(2P*<3/2>).3p,2[3/2],2.0,2,True,5,2s2.2p5.(2P*<3/2>).8d,2[3/2]*,2.0,2,True,5,010001.000010,010001.000218,,L3469,False
7819,Ne,Ne I,1,456.7139,456.84177989200003,observada,aire,456.7139,456.71389,False,0.002,5e-05,Visible,,,False,,,,E1,150.0,,150315.8612,172205.272,False,False,False,False,2.7139410523305396,2s2.2p5.(2P*<3/2>).3p,2[3/2],2.0,2,True,5,2s2.2p5.(2P*<3/2>).8d,2[7/2]*,3.0,3,True,7,010001.000010,010001.000217,,L3469,False
7820,Ne,Ne I,1,456.7845,456.91239966,observada,aire,456.7845,456.78472,False,0.002,0.00023,Visible,,,False,,,,E1,100.0,,150315.8612,172201.878,False,False,False,False,2.713520249961039,2s2.2p5.(2P*<3/2>).3p,2[3/2],2.0,2,True,5,2s2.2p5.(2P*<3/2>).8d,2[1/2]*,1.0,1,True,3,010001.000010,010001.000215,,L3469,False
7821,Ne,Ne II,2,456.9057,457.0336335960001,observada,aire,456.9057,456.90569,False,0.0003,6e-05,Visible,,,False,,,,E1,200.0,,281720.2755,303600.498,False,False,False,False,2.7128018483200327,2s2.2p4.(3P).3d,2P,1.5,3/2,True,4,2s2.2p4.(3P<1>).4f,2[3]*,2.5,5/2,True,6,010002.000047,010002.000100,,L1406,False
7822,Ne,Ne II,2,456.9604,457.088348912,observada,aire,456.9604,456.95832,False,0.002,6e-05,Visible,,,False,,,,E1,22.0,,281025.9326,302903.635,False,False,False,False,2.7124893957415446,2s2.2p4.(3P).3d,2F,2.5,5/2,True,6,2s2.2p4.(3P<2>).4f,2[2]*,2.5,5/2,True,6,010002.000044,010002.000085,,L1406,False
7823,Be,Be I,1,457.266605,457.39463964940006,observada,aire,457.266605,457.266603,False,2.9e-05,2.1e-05,Visible,76200000.0,7.8819549713396,True,0.398,0.078,B,E1,30.0,,42565.4502,64428.4032,False,False,False,False,2.7106607032050936,1s2.2s.2p,1P*,1.0,1,True,3,1s2.2s.3d,1D,2.0,2,True,5,004001.000005,004001.000019,T7096c74,"L21345,L4743",False
7824,Ne,Ne I,1,457.30609,457.4341357052,observada,aire,457.30609,457.30604,False,0.0002,7e-05,Visible,,,False,,,,E1,50.0,,149824.2215,171685.289,False,False,False,False,2.710426930998935,2s2.2p5.(2P*<3/2>).3p,2[5/2],2.0,2,True,5,2s2.2p5.(2P*<3/2>).7d,2[5/2]*,2.0,2,True,5,010001.000008,010001.000184,,L4498,False
7825,Ne,Ne I,1,457.3557,457.483759596,observada,aire,457.3557,457.35573,False,0.002,0.00019,Visible,,,False,,,,E1,500.0,,149824.2215,171682.914,False,False,False,False,2.710132468527643,2s2.2p5.(2P*<3/2>).3p,2[5/2],2.0,2,True,5,2s2.2p5.(2P*<3/2>).7d,2[3/2]*,1.0,1,True,3,010001.000008,010001.000183,,L3469,False
7826,Ne,Ne I,1,457.3898,457.51786914400003,observada,aire,457.3898,457.3885,False,0.002,0.00013,Visible,,,False,,,,E1,300.0,,149824.2215,171681.348,False,False,False,False,2.7099383092728893,2s2.2p5.(2P*<3/2>).3p,2[5/2],2.0,2,True,5,2s2.2p5.(2P*<3/2>).7d,2[3/2]*,2.0,2,True,5,010001.000008,010001.000182,,L3469,False
7827,Ne,Ne II,2,457.442,457.57008376000005,observada,aire,457.442,457.44217,False,0.0003,6e-05,Visible,,,False,,,,E1,40.0,,280989.5229,302844.085,False,False,False,False,2.70962036419442,2s2.2p4.(3P).3d,4P,1.5,3/2,True,4,2s2.2p4.(3P<2>).4f,2[3]*,2.5,5/2,True,6,010002.000043,010002.000082,,L1406,False
7828,Ne,Ne I,1,457.5062,457.634301736,observada,aire,457.5062,457.50614,False,4e-05,7e-05,Visible,,,False,,,,E1,3000.0,,149824.2215,171675.728,False,False,False,False,2.7092415180776652,2s2.2p5.(2P*<3/2>).3p,2[5/2],2.0,2,True,5,2s2.2p5.(2P*<3/2>).7d,2[7/2]*,3.0,3,True,7,010001.000008,010001.000181,,L3451,False
7829,Ne,Ne II,2,457.5311,457.659208708,observada,aire,457.5311,457.53173,False,0.002,6e-05,Visible,,,False,,,,E1,40.0,,291801.858,313652.1424,False,False,False,False,2.709089996988755,2s2.2p4.(3P).4p,4D*,1.5,3/2,True,4,2s2.2p4.(3P).6s,4P,1.5,3/2,True,4,010002.000058,010002.000183,,L1406,False
7830,Ne,Ne I,1,457.5858,457.71392402400005,observada,aire,457.5858,457.58571,False,0.002,0.00023,Visible,,,False,,,,E1,200.0,,149824.2215,171671.928,False,False,False,False,2.7087703781236,2s2.2p5.(2P*<3/2>).3p,2[5/2],2.0,2,True,5,2s2.2p5.(2P*<3/2>).7d,2[1/2]*,1.0,1,True,3,010001.000008,010001.000179,,L3469,False
7831,Ne,Ne II,2,458.0418,458.17005170400006,observada,aire,458.0418,458.04188,False,0.00014,4e-05,Visible,,,False,,,,E1,160.0,,281998.2635,303824.2119,False,False,False,False,2.706072717535553,2s2.2p4.(3P).4s,4P,2.5,5/2,True,6,2s2.2p4.(3P<0>).4f,2[3]*,3.5,7/2,True,8,010002.000048,010002.000101,,L9088,False
7832,Ne,Ne II,2,458.2,458.328296,observada,aire,458.2,458.19934,False,0.004,8e-05,Visible,,,False,,,,E1,40.0,bl,281171.3566,302989.805,False,False,False,False,2.705142836047264,2s2.2p4.(3P).3d,4P,2.5,5/2,True,6,2s2.2p4.(3P<2>).4f,2[1]*,1.5,3/2,True,4,010002.000045,010002.000090,,L1406,False
7833,Ne,Ne I,1,458.2035,458.33179698000004,observada,aire,458.2035,458.20397,False,0.0001,4e-05,Visible,,,False,,,,E1,1500.0,,149824.2215,171642.4494,False,False,False,False,2.7051154975315086,2s2.2p5.(2P*<3/2>).3p,2[5/2],2.0,2,True,5,2s2.2p5.(2P*<1/2>).6d,2[5/2]*,3.0,3,True,7,010001.000008,010001.000168,,L7292,False
7834,Ne,Ne II,2,458.2043,458.332597204,observada,aire,458.2043,458.20555,False,0.001,7e-05,Visible,,,False,,,,E1,60.0,bl,281025.9326,302844.085,False,False,False,False,2.7051061367245293,2s2.2p4.(3P).3d,2F,2.5,5/2,True,6,2s2.2p4.(3P<2>).4f,2[3]*,2.5,5/2,True,6,010002.000044,010002.000082,,L1406,False
7835,Ne,Ne I,1,458.2105,458.33879894000006,observada,aire,458.2105,458.21009,False,0.002,3e-05,Visible,,,False,,,,E1,150.0,,149824.2215,171642.158,False,False,False,False,2.7050793685360817,2s2.2p5.(2P*<3/2>).3p,2[5/2],2.0,2,True,5,2s2.2p5.(2P*<1/2>).6d,2[5/2]*,2.0,2,True,5,010001.000008,010001.000167,,L3469,False
7836,Ne,Ne I,1,458.24521,458.37351865880004,observada,aire,458.24521,458.24505,False,4e-05,9e-05,Visible,,,False,,,,E1,1500.0,,149657.0392,171473.311,False,False,False,False,2.7048729720409415,2s2.2p5.(2P*<3/2>).3p,2[5/2],3.0,3,True,7,2s2.2p5.(2P*<3/2>).8s,2[3/2]*,2.0,2,True,5,010001.000007,010001.000164,,L3451,False
7837,Ne,Ne I,1,458.2556,458.38391156800003,observada,aire,458.2556,458.25596,False,0.002,3e-05,Visible,,,False,,,,E1,150.0,,149824.2215,171639.9741,False,False,False,False,2.704808599445111,2s2.2p5.(2P*<3/2>).3p,2[5/2],2.0,2,True,5,2s2.2p5.(2P*<1/2>).6d,2[3/2]*,2.0,2,True,5,010001.000008,010001.000166,,L3469,False
7838,Ne,Ne I,1,458.298,458.42632344000003,observada,aire,458.298,458.2995,False,0.002,0.0013,Visible,,,False,,,,E1,50.0,,151038.4524,172852.13,False,False,False,False,2.704551332233353,2s2.2p5.(2P*<1/2>).3p,2[1/2],1.0,1,True,3,2s2.2p5.(2P*<1/2>).9s,2[1/2]*,0.0,0,True,1,010001.000014,010001.000281,,L3469,False
7839,Ne,Ne I,1,458.5876,458.71600452800004,observada,aire,458.5876,458.5869,False,0.002,0.0013,Visible,,,False,,,,E1,100.0,,150772.1118,172572.12,False,False,False,False,2.702856542631215,2s2.2p5.(2P*<1/2>).3p,2[3/2],1.0,1,True,3,2s2.2p5.(2P*<3/2>).9d,2[5/2]*,2.0,2,True,5,010001.000011,010001.000256,,L3469,False
7840,Ne,Ne I,1,458.6145,458.74291206000004,observada,aire,458.6145,458.6141,False,0.002,0.0011,Visible,,,False,,,,E1,20.0,,150772.1118,172570.83,False,False,False,False,2.7026966030152284,2s2.2p5.(2P*<1/2>).3p,2[3/2],1.0,1,True,3,2s2.2p5.(2P*<3/2>).9d,2[3/2]*,1.0,1,True,3,010001.000011,010001.000255,,L3469,False
7841,Ne,Ne II,2,458.8133,458.94176772400004,observada,aire,458.8133,458.81359,False,0.00015,6e-05,Visible,,,False,,,,E1,160.0,,281720.2755,303509.514,False,False,False,False,2.701521270009298,2s2.2p4.(3P).3d,2P,1.5,3/2,True,4,2s2.2p4.(3P<1>).4f,2[2]*,2.5,5/2,True,6,010002.000047,010002.000095,,L9088,False
7842,Ne,Ne II,2,458.8358,458.964274024,observada,aire,458.8358,458.83583,False,0.002,8e-05,Visible,,,False,,,,E1,22.0,,281720.2755,303508.458,False,False,False,False,2.701390342695742,2s2.2p4.(3P).3d,2P,1.5,3/2,True,4,2s2.2p4.(3P<1>).4f,2[2]*,1.5,3/2,True,4,010002.000047,010002.000094,,L1406,False
7843,O,O II,2,459.0972,459.225747216,observada,aire,459.0972,459.0974,False,,,Visible,88500000.0,7.946943270697825,True,0.373,0.35,B+,E1,22.0,,206971.68,228747.45,False,False,False,False,2.6998513888326263,2s2.2p2.(1D).3s,2D,2.5,5/2,True,6,2s2.2p2.(1D).3p,2F*,3.5,7/2,True,8,008002.000028,008002.000042,T6172n,L10621,False
7844,Ne,Ne I,1,459.3243,459.452910804,observada,aire,459.3243,459.32342,False,0.002,0.00011,Visible,,,False,,,,E1,500.0,,150315.8612,172080.915,False,False,False,False,2.6985227493653157,2s2.2p5.(2P*<3/2>).3p,2[3/2],2.0,2,True,5,2s2.2p5.(2P*<3/2>).9s,2[3/2]*,1.0,1,True,3,010001.000010,010001.000213,,L3469,False
7845,Ne,Ne I,1,459.5249,459.653566972,observada,aire,459.5249,459.52455,False,0.002,0.00015,Visible,,,False,,,,E1,500.0,,150315.8612,172071.389,False,False,False,False,2.6973416758909883,2s2.2p5.(2P*<3/2>).3p,2[3/2],2.0,2,True,5,2s2.2p5.(2P*<3/2>).9s,2[3/2]*,2.0,2,True,5,010001.000010,010001.000212,,L3469,False
7846,O,O II,2,459.596,459.72468688000004,observada,aire,459.596,459.5957,False,,,Visible,4870000.0,6.6875289612146345,True,0.0154,-1.033,B,E1,7.0,,206971.68,228723.84,False,False,False,False,2.6969241219074895,2s2.2p2.(1D).3s,2D,2.5,5/2,True,6,2s2.2p2.(1D).3p,2F*,2.5,5/2,True,6,008002.000028,008002.000041,T6172n,L10621,False
7847,Be,Be II,2,459.6,459.72868800000003,observada,aire,459.6,459.61,False,0.1,0.1,Visible,,,False,,,,E1,,*,1049908.3,1071660.0,False,False,True,True,2.6968670891762017,1s.2s.3d,4D,1.5,3/2,True,4,1s.2s.4p,4P*,0.5,1/2,True,2,004002.000103,004002.000123,,L12158,False
7848,Be,Be II,2,459.6,459.72868800000003,observada,aire,459.6,459.61,False,0.1,0.1,Visible,,,False,,,,E1,,*,1049908.3,1071660.0,False,False,True,True,2.6968670891762017,1s.2s.3d,4D,0.5,1/2,True,2,1s.2s.4p,4P*,1.5,3/2,True,4,004002.000102,004002.000124,,L12158,False
7849,Be,Be II,2,459.6,459.72868800000003,observada,aire,459.6,459.61,False,0.1,0.1,Visible,,,False,,,,E1,,*,1049908.3,1071660.0,False,False,True,True,2.6968670891762017,1s.2s.3d,4D,2.5,5/2,True,6,1s.2s.4p,4P*,1.5,3/2,True,4,004002.000104,004002.000124,,L12158,False
7850,Be,Be II,2,459.6,459.72868800000003,observada,aire,459.6,459.61,False,0.1,0.1,Visible,,,False,,,,E1,,*,1049908.3,1071660.0,False,False,True,True,2.6968670891762017,1s.2s.3d,4D,3.5,7/2,True,8,1s.2s.4p,4P*,2.5,5/2,True,6,004002.000105,004002.000125,,L12158,False
7851,Be,Be II,2,459.6,459.72868800000003,observada,aire,459.6,459.61,False,0.1,0.1,Visible,,,False,,,,E1,,*,1049908.3,1071660.0,False,False,True,True,2.6968670891762017,1s.2s.3d,4D,2.5,5/2,True,6,1s.2s.4p,4P*,2.5,5/2,True,6,004002.000104,004002.000125,,L12158,False
7852,Be,Be II,2,459.6,459.72868800000003,observada,aire,459.6,459.61,False,0.1,0.1,Visible,,,False,,,,E1,,*,1049908.3,1071660.0,False,False,True,True,2.6968670891762017,1s.2s.3d,4D,1.5,3/2,True,4,1s.2s.4p,4P*,1.5,3/2,True,4,004002.000103,004002.000124,,L12158,False
7853,Be,Be II,2,459.6,459.72868800000003,observada,aire,459.6,459.61,False,0.1,0.1,Visible,,,False,,,,E1,,*,1049908.3,1071660.0,False,False,True,True,2.6968670891762017,1s.2s.3d,4D,1.5,3/2,True,4,1s.2s.4p,4P*,2.5,5/2,True,6,004002.000103,004002.000125,,L12158,False
7854,Be,Be II,2,459.6,459.72868800000003,observada,aire,459.6,459.61,False,0.1,0.1,Visible,,,False,,,,E1,,*,1049908.3,1071660.0,False,False,True,True,2.6968670891762017,1s.2s.3d,4D,0.5,1/2,True,2,1s.2s.4p,4P*,0.5,1/2,True,2,004002.000102,004002.000123,,L12158,False
7855,O,O II,2,459.6175,459.74619290000004,observada,aire,459.6175,459.6177,False,,,Visible,83400000.0,7.921166050637739,True,0.396,0.2,B+,E1,20.0,,206972.72,228723.84,False,False,False,False,2.6967951783411124,2s2.2p2.(1D).3s,2D,1.5,3/2,True,4,2s2.2p2.(1D).3p,2F*,2.5,5/2,True,6,008002.000029,008002.000041,T6172n,"L10621,L3448",False
7856,Ne,Ne II,2,460.0152,460.144004256,observada,aire,460.0152,460.01616,False,0.0006,6e-05,Visible,,,False,,,,E1,40.0,bl,281171.3566,302903.635,False,False,False,False,2.6944591176678143,2s2.2p4.(3P).3d,4P,2.5,5/2,True,6,2s2.2p4.(3P<2>).4f,2[2]*,2.5,5/2,True,6,010002.000045,010002.000085,,L9088,False
7857,N,N II,2,460.148,460.27684144000006,observada,aire,460.148,460.1478,False,,,Visible,22200000.0,7.346352974450639,True,0.118,-0.452,B+,E1,550.0,,148940.17,170666.23,False,False,False,False,2.693688134328242,2s2.2p.3s,3P*,1.0,1,True,3,2s2.2p.3p,3P,2.0,2,True,5,007002.000029,007002.000041,T7333,L3513,False
7858,C,C II,2,460.18,460.30885040000004,ritz,aire,,460.18,False,,0.003,Visible,600000.0,5.778151250383644,True,3300000.0,-2.0,E,E1,,,199983.13,221707.69,False,False,False,False,2.6935021580305847,2s.2p.(3P*).3d,2F*,3.5,7/2,True,8,2s.2p.(3P*).4f,4D,2.5,5/2,True,6,006002.000093,006002.000138,T10528,,False
7859,O,O II,2,460.2128,460.34165958400007,observada,aire,460.2128,460.2129,False,,,Visible,,,False,,,,E1,12.0,,234402.797,256125.785,False,False,False,False,2.693307254870641,2s2.2p2.(3P).3d,2D,1.5,3/2,True,4,2s2.2p2.(3P).4f F,2[3]*,2.5,5/2,True,6,008002.000063,008002.000128,,L10621,False
7860,Li,Li I,1,460.283,460.41187924,observada,aire,460.283,460.282,False,,0.003,Visible,19350000.0,7.28668096935493,True,0.123,-0.609,AA,E1,13.0,,14903.66,36623.38,False,False,False,False,2.6929020745101417,1s2.2p,2P*,0.5,1/2,True,2,1s2.4d,2D,1.5,3/2,True,4,003001.000002,003001.000012,T6620LS,L7397,False
7861,Li,Li I,1,460.289,460.41788092,observada,aire,460.289,460.289,False,,0.003,Visible,23220000.0,7.365862215402555,True,0.1107,-0.3538,AA,E1,13.0,*,14904.0,36623.4,False,False,False,False,2.692862399566642,1s2.2p,2P*,1.5,3/2,True,4,1s2.4d,2D,2.5,5/2,True,6,003001.000003,003001.000013,T6620LS,L7397,False
7862,Li,Li I,1,460.289,460.41788092,observada,aire,460.289,460.289,False,,0.003,Visible,3871000.0,6.587823171318955,True,0.0123,-1.308,AA,E1,13.0,*,14904.0,36623.38,False,False,False,False,2.6928599198826726,1s2.2p,2P*,1.5,3/2,True,4,1s2.4d,2D,1.5,3/2,True,4,003001.000003,003001.000012,T6620LS,L7397,False
7863,O,O II,2,460.3228,460.451690384,observada,aire,460.3228,460.3229,False,,,Visible,363000.0,5.559906625036112,True,0.000769,-2.336,C,E1,3.0,,211712.732,233430.53,False,False,False,False,2.692663776880744,2s2.2p2.(3P).3p,2D*,2.5,5/2,True,6,2s2.2p2.(3P).3d,2P,1.5,3/2,True,4,008002.000035,008002.000061,T6172,L10621,False
7864,C,C II,2,460.3752,460.504105056,ritz,aire,,460.3752,False,,0.0023,Visible,27000.0,4.431363764158987,True,9e-05,-3.2,E,E1,,,199983.13,221698.46,False,False,False,False,2.6923577838789954,2s.2p.(3P*).3d,2F*,3.5,7/2,True,8,2s.2p.(3P*).4f,4D,3.5,7/2,True,8,006002.000093,006002.000137,T10528,,False
7865,Ne,Ne I,1,460.4095,460.53841466,observada,aire,460.4095,460.4095,False,0.002,0.0013,Visible,,,False,,,,E1,150.0,,150858.5079,172572.22,False,False,False,False,2.6921571898443437,2s2.2p5.(2P*<1/2>).3p,2[3/2],2.0,2,True,5,2s2.2p5.(2P*<3/2>).9d,2[5/2]*,3.0,3,True,7,010001.000012,010001.000257,,L3469,False
7866,Ne,Ne II,2,460.4469,460.57582513200003,observada,aire,460.4469,460.4471,False,0.002,0.0017,Visible,,,False,,,,E1,40.0,,301801.0594,323513.0,False,False,False,False,2.691937551836806,2s2.2p4.(3P).4d,4D,3.5,7/2,True,8,2s2.2p4.(3P<2>).8f,2[4]*,4.5,9/2,True,10,010002.000066,010002.000296,,L1406,False
7867,Ne,Ne I,1,460.468,460.5969310400001,observada,aire,460.468,460.4693,False,0.002,0.0008,Visible,,,False,,,,E1,10.0,,150858.5079,172569.4,False,False,False,False,2.691807554404746,2s2.2p5.(2P*<1/2>).3p,2[3/2],2.0,2,True,5,2s2.2p5.(2P*<3/2>).9d,2[3/2]*,2.0,2,True,5,010001.000012,010001.000254,,L3469,False
7868,Ne,Ne I,1,460.4938,460.622738264,observada,aire,460.4938,460.49404,False,0.002,5e-05,Visible,,,False,,,,E1,50.0,,150772.1118,172481.8376,False,False,False,False,2.6916629516341057,2s2.2p5.(2P*<1/2>).3p,2[3/2],1.0,1,True,3,2s2.2p5.(2P*<3/2>).10s,2[3/2]*,1.0,1,True,3,010001.000011,010001.000248,,L3469,False
7869,Ne,Ne II,2,460.6697,460.79868751600003,observada,aire,460.6697,460.66954,False,0.002,6e-05,Visible,,,False,,,,E1,100.0,,291202.0096,312903.465,False,False,False,False,2.6906375527193456,2s2.2p4.(3P).4p,4D*,3.5,7/2,True,8,2s2.2p4.(3P).6s,4P,2.5,5/2,True,6,010002.000056,010002.000161,,L1406,False
7870,N,N II,2,460.716,460.84500048,observada,aire,460.716,460.7153,False,,,Visible,31500000.0,7.498310553789601,True,0.301,-0.522,B+,E1,450.0,,148908.59,170607.89,False,False,False,False,2.690370317178029,2s2.2p.3s,3P*,0.0,0,True,1,2s2.2p.3p,3P,1.0,1,True,3,007002.000028,007002.000040,T7333,L3513,False
7871,Li,Li II,2,460.734,460.86300552,observada,aire,460.734,,,,,Visible,,,False,,,,E1,,,,,,,,,,,,,,,1,,,,,,1,,,,L3501,False
7872,Ne,Ne I,1,460.9365,461.06556222000006,observada,aire,460.9365,460.93719,False,0.002,0.00023,Visible,,,False,,,,E1,300.0,,150772.1118,172460.966,False,False,False,False,2.6890752030379734,2s2.2p5.(2P*<1/2>).3p,2[3/2],1.0,1,True,3,2s2.2p5.(2P*<1/2>).7d,2[3/2]*,1.0,1,True,3,010001.000011,010001.000238,,L3469,False
7873,O,O II,2,460.9442,461.07326437600005,observada,aire,460.9442,460.9436,False,,,Visible,,,False,,,,E1,14.0,,234454.634,256143.187,False,False,False,False,2.689037858997409,2s2.2p2.(3P).3d,2D,2.5,5/2,True,6,2s2.2p2.(3P).4f F,2[4]*,3.5,7/2,True,8,008002.000064,008002.000130,,L10621,False
7874,Ne,Ne I,1,460.991,461.12007748,observada,aire,460.991,460.99116,False,0.0001,0.00015,Visible,,,False,,,,E1,1500.0,,150772.1118,172458.427,False,False,False,False,2.6887604071581395,2s2.2p5.(2P*<1/2>).3p,2[3/2],1.0,1,True,3,2s2.2p5.(2P*<1/2>).7d,2[5/2]*,2.0,2,True,5,010001.000011,010001.000236,,L7292,False
7875,Be,Be II,2,461.0,461.12908000000004,observada,aire,461.0,461.05,False,0.1,0.1,Visible,,,False,,,,E1,,*,1074607.6,1096291.0,False,False,True,True,2.6883989684228418,1s.2p.3p,4P,2.5,5/2,True,6,1s.2p.4s,4P*,1.5,3/2,True,4,004002.000141,004002.000177,,L12158,False
7876,Be,Be II,2,461.0,461.12908000000004,observada,aire,461.0,461.05,False,0.1,0.1,Visible,,,False,,,,E1,,*,1074607.6,1096291.0,False,False,True,True,2.6883989684228418,1s.2p.3p,4P,0.5,1/2,True,2,1s.2p.4s,4P*,1.5,3/2,True,4,004002.000139,004002.000177,,L12158,False
7877,Be,Be II,2,461.0,461.12908000000004,observada,aire,461.0,461.05,False,0.1,0.1,Visible,,,False,,,,E1,,*,1074607.6,1096291.0,False,False,True,True,2.6883989684228418,1s.2p.3p,4P,2.5,5/2,True,6,1s.2p.4s,4P*,2.5,5/2,True,6,004002.000141,004002.000178,,L12158,False
7878,Be,Be II,2,461.0,461.12908000000004,observada,aire,461.0,461.05,False,0.1,0.1,Visible,,,False,,,,E1,,*,1074607.6,1096291.0,False,False,True,True,2.6883989684228418,1s.2p.3p,4P,1.5,3/2,True,4,1s.2p.4s,4P*,2.5,5/2,True,6,004002.000140,004002.000178,,L12158,False
