id_linea,id_espectro,id_nivel_inferior,id_nivel_superior,codigo_tipo_transicion,codigo_exactitud,longitud_onda_nm,longitud_onda_origen,medio,longitud_onda_obs_nm,longitud_onda_ritz_nm,ritz_es_limite,incertidumbre_obs_nm,incertidumbre_ritz_nm,aki_s1,fuerza_oscilador_fik,log_gf,intensidad_valor,intensidad_bandera,energia_inferior_cm1,energia_superior_cm1,energia_inferior_interpolada,energia_superior_interpolada,energia_inferior_origen_desconocido,energia_superior_origen_desconocido,medicion_repetida
3430,7,005001.000002,005001.000013,E1,B+,181.834891,observada,vacio,181.834891,181.834888,False,1.7e-05,9e-06,62200000.0,0.0154,-1.21,30.0,,15.287,55010.2338,False,False,False,False,False
3431,14,008002.000028,008002.000148,E1,C,182.1545,observada,vacio,182.1545,182.1551,False,,,10200000.0,0.00507,-1.517,10.0,,206971.68,261869.94,False,False,False,False,False
3432,14,008002.000029,008002.000148,E1,D,182.1586,ritz,vacio,,182.1586,False,,,727000.0,0.000542,-2.664,,,206972.72,261869.94,False,False,False,False,False
3433,14,008002.000036,008002.000199,E1,,182.4503,observada,vacio,182.4503,182.4506,False,,,,,,8.0,,212161.881,266971.23,False,False,False,False,False
3434,18,010002.000024,010002.000332,E1,,182.5343,observada,vacio,182.5343,182.53435,False,0.0005,0.0001,,,,160.0,*,274364.5596,329148.77,False,False,False,False,False
3435,18,010002.000024,010002.000331,E1,,182.5343,observada,vacio,182.5343,182.53481,False,0.0005,0.0001,,,,160.0,*,274364.5596,329148.63,False,False,False,False,False
3436,7,005001.000001,005001.000011,E1,A,182.58939,observada,vacio,182.58939,182.589392,False,1.7e-05,9e-06,170000000.0,0.17,-0.469,70.0,,0.0,54767.6944,False,False,False,False,False
3437,7,005001.000002,005001.000012,E1,A,182.639952,observada,vacio,182.639952,182.63989,False,1.7e-05,1e-05,204000000.0,0.153,-0.213,100.0,,15.287,54767.8387,False,False,False,False,False
3438,7,005001.000002,005001.000011,E1,A,182.640371,ritz,vacio,,182.640371,False,,9e-06,33900000.0,0.017,-1.168,,m,15.287,54767.6944,False,False,False,False,False
3439,18,010002.000016,010002.000105,E1,,182.6667,observada,vacio,182.6667,182.666072,False,0.0005,1e-05,,,,12.0,,249695.5051,304440.2089,False,False,False,False,False
3440,18,010002.000025,010002.000331,E1,,182.6829,observada,vacio,182.6829,182.68328,False,0.0005,0.00013,,,,180.0,,274409.083,329148.63,False,False,False,False,False
3441,13,008001.000044,008001.000482,E1,D,182.706,ritz,vacio,,182.706,False,,,152000.0,0.000127,-3.42,,,88630.587,143363.4,False,False,False,False,False
3442,13,008001.000044,008001.000483,E1,D,182.706,ritz,vacio,,182.706,False,,,77900.0,3.9e-05,-3.932,,,88630.587,143363.4,False,False,False,False,False
3443,13,008001.000045,008001.000479,E1,D,182.708,ritz,vacio,,182.708,False,,,196000.0,0.000137,-3.163,,,88631.146,143363.4,False,False,False,False,False
3444,13,008001.000046,008001.000483,E1,D,182.708,ritz,vacio,,182.708,False,,,112000.0,0.000168,-3.774,,,88631.303,143363.4,False,False,False,False,False
3445,13,008001.000045,008001.000482,E1,D,182.708,ritz,vacio,,182.708,False,,,43200.0,2.16e-05,-3.966,,,88631.146,143363.4,False,False,False,False,False
3446,14,008002.000028,008002.000147,E1,D,182.7276,observada,vacio,182.7276,182.7249,False,,,1080000.0,0.00036,-2.665,8.0,*,206971.68,261698.75,False,False,False,False,False
3447,14,008002.000029,008002.000147,E1,C,182.7276,observada,vacio,182.7276,182.7284,False,,,9720000.0,0.00487,-1.711,8.0,*,206972.72,261698.75,False,False,False,False,False
3448,14,008002.000024,008002.000135,E1,D,182.9362,observada,vacio,182.9362,182.93555,False,,,18500000.0,0.0186,-1.43,12.0,,203942.288,258606.35,False,False,False,False,False
3449,14,008002.000036,008002.000198,E1,,183.0128,observada,vacio,183.0128,183.0157,False,,,,,,5.0,bl,212161.881,266802.0,False,False,False,False,False
3450,12,007002.000028,007002.000067,E1,C,183.0527,ritz,vacio,,183.0527,False,,,1310000.0,0.00197,-2.705,,,148908.59,203537.66,False,False,False,False,False
3451,18,010002.000017,010002.000105,E1,,183.1481,observada,vacio,183.1481,183.148203,False,0.0005,1e-05,,,,22.0,,249839.6186,304440.2089,False,False,False,False,False
3452,12,007002.000029,007002.000067,E1,C,183.1586,ritz,vacio,,183.1586,False,,,4240000.0,0.00213,-2.194,,,148940.17,203537.66,False,False,False,False,False
3453,14,008002.000036,008002.000197,E1,,183.3649,observada,vacio,183.3649,183.3647,False,,,,,,6.0,,212161.881,266698.0,False,False,False,False,False
3454,18,010002.000015,010002.000104,E1,,183.39102,observada,vacio,183.39102,183.39101,False,0.00014,7e-06,,,,160.0,,249445.9632,303974.263,False,False,False,False,False
3455,14,008002.000024,008002.000134,E1,D,183.5906,observada,vacio,183.5906,183.59076,False,,,18300000.0,0.00925,-1.733,9.0,,203942.288,258411.26,False,False,False,False,False
3456,12,007002.000030,007002.000067,E1,C,183.6172,ritz,vacio,,183.6172,False,,,10800000.0,0.00328,-1.786,,,149076.52,203537.66,False,False,False,False,False
3457,12,007002.000031,007002.000067,E1,D,183.9931,ritz,vacio,,183.9931,False,,,397000.0,0.000201,-3.219,,,149187.8,203537.66,False,False,False,False,False
3458,12,007002.000029,007002.000066,E1,D,184.0983,ritz,vacio,,184.0983,False,,,1090000.0,0.000923,-2.558,,,148940.17,203258.98,False,False,False,False,False
3459,12,007002.000028,007002.000065,E1,D,184.2284,ritz,vacio,,184.2284,False,,,2900000.0,0.00443,-2.354,,,148908.59,203189.03,False,False,False,False,False
3460,18,010002.000016,010002.000104,E1,,184.2341,observada,vacio,184.2341,184.234135,False,0.0005,7e-06,,,,140.0,,249695.5051,303974.263,False,False,False,False,False
3461,8,005002.000005,005002.000010,E1,A,184.282,observada,vacio,184.282,184.28193,False,0.0001,7e-05,1330000000.0,0.225,-0.17,2000.0,,73396.51,127661.19,False,False,False,False,False
3462,12,007002.000029,007002.000065,E1,D,184.3357,ritz,vacio,,184.3357,False,,,4280000.0,0.00218,-2.184,,,148940.17,203189.03,False,False,False,False,False
3463,18,010002.000016,010002.000103,E1,,184.3908,observada,vacio,184.3908,184.391039,False,0.0005,1e-05,,,,160.0,,249695.5051,303928.0756,False,False,False,False,False
3464,12,007002.000029,007002.000064,E1,D,184.4259,ritz,vacio,,184.4259,False,,,7980000.0,0.00136,-2.39,,,148940.17,203162.48,False,False,False,False,False
3465,12,007002.000030,007002.000066,E1,D,184.5616,ritz,vacio,,184.5616,False,,,7560000.0,0.00386,-1.714,,,149076.52,203258.98,False,False,False,False,False
3466,18,010002.000014,010002.000093,E1,,184.59963,observada,vacio,184.59963,184.59967,False,0.0001,1e-05,,,,160.0,,249108.6138,303279.8915,False,False,False,False,False
3467,18,010002.000017,010002.000104,E1,,184.7249,observada,vacio,184.7249,184.72459,False,0.0005,1e-05,,,,12.0,,249839.6186,303974.263,False,False,False,False,False
3468,12,007002.000030,007002.000065,E1,D,184.8002,ritz,vacio,,184.8002,False,,,1550000.0,0.000476,-2.623,,,149076.52,203189.03,False,False,False,False,False
3469,8,005002.000010,005002.000040,E1,B,184.828,observada,vacio,184.828,184.8275,False,0.005,0.002,167000000.0,0.256,-0.591,18.0,,127661.19,181765.7,False,False,False,False,False
3470,18,010002.000017,010002.000103,E1,,184.88243,observada,vacio,184.88243,184.882331,False,0.00013,1e-05,,,,140.0,,249839.6186,303928.0756,False,False,False,False,False
3471,18,010002.000015,010002.000096,E1,,184.9381,observada,vacio,184.9381,184.937844,False,0.0005,1e-05,,,,180.0,,249445.9632,303518.1843,False,False,False,False,False
3472,10,006002.000012,006002.000060,E1,B,185.1559,ritz,vacio,,185.1559,False,,0.0005,7550000.0,0.00388,-2.11,,,131724.382,185732.93,False,False,False,False,False
3473,12,007002.000031,007002.000065,E1,D,185.181,ritz,vacio,,185.181,False,,,381000.0,0.000196,-3.231,,,149187.8,203189.03,False,False,False,False,False
3474,10,006002.000013,006002.000060,E1,B,185.1941,ritz,vacio,,185.1941,False,,0.0005,15100000.0,0.00388,-1.81,,,131735.528,185732.93,False,False,False,False,False
3475,12,007002.000031,007002.000064,E1,D,185.2721,ritz,vacio,,185.2721,False,,,434000.0,7.44e-05,-3.651,,,149187.8,203162.48,False,False,False,False,False
3476,18,010002.000014,010002.000091,E1,,185.31166,observada,vacio,185.31166,185.311518,False,0.00016,1.1e-05,,,,180.0,,249108.6138,303071.8002,False,False,False,False,False
3477,18,010002.000024,010002.000319,E1,,185.3453,observada,vacio,185.3453,185.34523,False,0.0005,0.0001,,,,40.0,,274364.5596,328317.93,False,False,False,False,False
3478,18,010002.000022,010002.000127,E1,,185.40396,observada,vacio,185.40396,185.402797,False,6e-05,7e-06,,,,180.0,*,254164.9888,308101.6076,False,False,False,False,False
3479,18,010002.000022,010002.000126,E1,,185.40396,observada,vacio,185.40396,185.404037,False,6e-05,7e-06,,,,180.0,*,254164.9888,308101.2468,False,False,False,False,False
3480,18,010002.000025,010002.000320,E1,,185.4976,observada,vacio,185.4976,185.49769,False,0.0005,0.0001,,,,40.0,,274409.083,328318.11,False,False,False,False,False
3481,8,005002.000011,005002.000043,E1,D,185.7183,ritz,vacio,,185.7183,False,,0.001,4500000.0,0.0039,-1.94,,,129773.83,183618.81,False,False,False,False,False
3482,8,005002.000011,005002.000042,E1,D,185.7183,ritz,vacio,,185.7183,False,,0.0014,4400000.0,0.0023,-2.16,,,129773.83,183618.81,False,False,False,False,False
3483,8,005002.000011,005002.000041,E1,D,185.7183,ritz,vacio,,185.7183,False,,0.0017,4400000.0,0.00076,-2.64,,,129773.83,183618.81,False,False,False,False,False
3484,18,010002.000015,010002.000093,E1,,185.7565,observada,vacio,185.7565,185.756461,False,0.0005,1e-05,,,,60.0,,249445.9632,303279.8915,False,False,False,False,False
3485,12,007002.000029,007002.000062,E1,C+,185.787,ritz,vacio,,185.787,False,,,17600000.0,0.0152,-1.342,,,148940.17,202765.26,False,False,False,False,False
3486,18,010002.000016,010002.000096,E1,,185.7952,observada,vacio,185.7952,185.795285,False,0.0005,1e-05,,,,140.0,,249695.5051,303518.1843,False,False,False,False,False
3487,18,010002.000023,010002.000127,E1,,185.84093,observada,vacio,185.84093,185.841,False,0.0001,7e-06,,,,160.0,,254292.1683,308101.6076,False,False,False,False,False
3488,12,007002.000028,007002.000061,E1,C+,185.8545,ritz,vacio,,185.8545,False,,,13900000.0,0.0216,-1.666,,,148908.59,202714.12,False,False,False,False,False
3489,18,010002.000015,010002.000092,E1,,185.9017,observada,vacio,185.9017,185.901487,False,0.0005,1e-05,,,,40.0,,249445.9632,303237.8943,False,False,False,False,False
3490,12,007002.000030,007002.000063,E1,C+,185.926,ritz,vacio,,185.926,False,,,23800000.0,0.0173,-1.064,,,149076.52,202861.36,False,False,False,False,False
3491,18,010002.000014,010002.000083,E1,,185.9361,observada,vacio,185.9361,185.936081,False,0.0005,7e-06,,,,160.0,,249108.6138,302890.5369,False,False,False,False,False
3492,12,007002.000029,007002.000061,E1,C+,185.9636,ritz,vacio,,185.9636,False,,,8110000.0,0.0042,-1.899,,,148940.17,202714.12,False,False,False,False,False
3493,18,010002.000014,010002.000080,E1,,186.1137,observada,vacio,186.1137,186.113493,False,0.0005,1e-05,,,,100.0,,249108.6138,302839.2693,False,False,False,False,False
3494,12,007002.000030,007002.000062,E1,C+,186.2588,ritz,vacio,,186.2588,False,,,5130000.0,0.00267,-1.875,,,149076.52,202765.26,False,False,False,False,False
3495,12,007002.000030,007002.000061,E1,C+,186.4364,ritz,vacio,,186.4364,False,,,545000.0,0.00017,-3.07,,,149076.52,202714.12,False,False,False,False,False
3496,12,007002.000031,007002.000062,E1,D,186.6457,ritz,vacio,,186.6457,False,,,864000.0,0.000752,-2.647,,,149187.8,202765.26,False,False,False,False,False
3497,12,007002.000031,007002.000061,E1,D,186.824,ritz,vacio,,186.824,False,,,1140000.0,0.000597,-2.747,,,149187.8,202714.12,False,False,False,False,False
3498,18,010002.000015,010002.000083,E1,,187.1097,observada,vacio,187.1097,187.109735,False,0.0005,1.1e-05,,,,140.0,,249445.9632,302890.5369,False,False,False,False,False
3499,18,010002.000024,010002.000318,E1,,187.2291,observada,vacio,187.2291,187.22907,False,0.0005,0.00011,,,,100.0,,274364.5596,327775.07,False,False,False,False,False
3500,18,010002.000017,010002.000092,E1,,187.2721,observada,vacio,187.2721,187.271965,False,0.0005,1.1e-05,,,,12.0,,249839.6186,303237.8943,False,False,False,False,False
3501,18,010002.000016,010002.000091,E1,,187.3492,observada,vacio,187.3492,187.349084,False,0.0005,1.1e-05,,,,40.0,,249695.5051,303071.8002,False,False,False,False,False
3502,18,010002.000015,010002.000076,E1,,187.3677,observada,vacio,187.3677,187.367682,False,0.0005,7e-06,,,,12.0,,249445.9632,302816.9602,False,False,False,False,False
3503,18,010002.000025,010002.000317,E1,,187.3873,observada,vacio,187.3873,187.38748,False,0.0005,0.00011,,,,120.0,,274409.083,327774.44,False,False,False,False,False
3504,18,010002.000015,010002.000075,E1,,187.6003,observada,vacio,187.6003,187.600293,False,0.0005,1.1e-05,,,,140.0,,249445.9632,302750.784,False,False,False,False,False
3505,18,010002.000016,010002.000088,E1,,187.7387,observada,vacio,187.7387,187.738651,False,0.0005,1.1e-05,,,,60.0,,249695.5051,302961.0417,False,False,False,False,False
3506,12,007002.000028,007002.000060,E1,D,187.751,ritz,vacio,,187.751,False,,,47700.0,7.56e-05,-4.121,,,148908.59,202170.63,False,False,False,False,False
3507,18,010002.000007,010002.000030,E1,,187.7679,observada,vacio,187.7679,187.767833,False,0.0005,7e-06,,,,80.0,,224087.0092,277344.2675,False,False,False,False,False
3508,12,007002.000029,007002.000060,E1,D,187.8624,ritz,vacio,,187.8624,False,,,2370000.0,0.00125,-2.425,,,148940.17,202170.63,False,False,False,False,False
3509,18,010002.000016,010002.000083,E1,,187.9884,observada,vacio,187.9884,187.98748,False,0.001,1.1e-05,,,,100.0,bl,249695.5051,302890.5369,False,False,False,False,False
3510,18,010002.000016,010002.000080,E1,,188.169,observada,vacio,188.169,188.168831,False,0.0005,1.1e-05,,,,140.0,,249695.5051,302839.2693,False,False,False,False,False
3511,14,008002.000038,008002.000173,E1,,188.2159,observada,vacio,188.2159,188.2147,False,,,,,,8.0,,212762.25,265893.06,False,False,False,False,False
3512,14,008002.000039,008002.000201,E1,,188.2236,ritz,vacio,,188.2236,False,,,,,,,,214169.92,267298.23,False,False,False,False,False
3513,14,008002.000037,008002.000160,E1,,188.24,observada,vacio,188.24,188.2365,False,,,,,,9.0,,212593.82,265718.48,False,False,False,False,False
3514,18,010002.000016,010002.000076,E1,,188.2478,observada,vacio,188.2478,188.247855,False,0.0005,1.1e-05,,,,120.0,*,249695.5051,302816.9602,False,False,False,False,False
3515,18,010002.000017,010002.000088,E1,,188.2478,observada,vacio,188.2478,188.247969,False,0.0005,1.1e-05,,,,120.0,*,249839.6186,302961.0417,False,False,False,False,False
3516,18,010002.000014,010002.000070,E1,,188.37949,observada,vacio,188.37949,188.379629,False,7e-05,1.1e-05,,,,160.0,,249108.6138,302192.9098,False,False,False,False,False
3517,14,008002.000040,008002.000201,E1,,188.435,observada,vacio,188.435,188.4355,False,,,,,,9.0,,214229.671,267298.23,False,False,False,False,False
3518,14,008002.000037,008002.000156,E1,,188.5246,observada,vacio,188.5246,188.5253,False,,,,,,8.0,,212593.82,265637.1,False,False,False,False,False
3519,14,008002.000038,008002.000164,E1,,188.6652,observada,vacio,188.6652,188.6649,False,,,,,,6.0,,212762.25,265766.28,False,False,False,False,False
3520,12,007002.000031,007002.000060,E1,D,188.7404,ritz,vacio,,188.7404,False,,,36300000.0,0.0194,-1.235,,,149187.8,202170.63,False,False,False,False,False
3521,18,010002.000018,010002.000104,E1,,188.81064,observada,vacio,188.81064,188.810658,False,4e-05,7e-06,,,,200.0,,251011.1511,303974.263,False,False,False,False,False
3522,14,008002.000039,008002.000200,E1,,188.9246,observada,vacio,188.9246,188.9246,False,,,,,,5.0,,214169.92,,False,False,False,False,False
3523,18,010002.000019,010002.000105,E1,,188.971,observada,vacio,188.971,188.971216,False,0.0005,7e-06,,,,200.0,,251522.0967,304440.2089,False,False,False,False,False
3524,10,006002.000015,006002.000088,E1,D,189.08235,ritz,vacio,,189.08235,False,,0.00014,46000.0,3.7e-05,-3.8,,,145549.25,198436.26,False,False,False,False,False
3525,10,006002.000016,006002.000088,E1,B,189.08753,ritz,vacio,,189.08753,False,,0.00014,644000.0,0.000345,-2.68,,,145550.7,198436.26,False,False,False,False,False
3526,10,006002.000015,006002.000087,E1,C+,189.1209,ritz,vacio,,189.1209,False,,0.00014,620000.0,0.00033,-2.88,,,145549.25,198425.48,False,False,False,False,False
3527,8,005002.000016,005002.000091,E1,C,189.121,observada,vacio,189.121,189.1194,False,0.005,0.0018,27400000.0,0.0245,-1.134,25.0,,144102.94,196979.6,False,False,False,False,False
3528,10,006002.000016,006002.000087,E1,D,189.12608,ritz,vacio,,189.12608,False,,0.00014,70000.0,2.5e-05,-3.8,,,145550.7,198425.48,False,False,False,False,False
3529,18,010002.000026,010002.000332,E1,,189.1366,observada,vacio,189.1366,189.13626,False,0.0005,0.00014,,,,120.0,*,276276.8361,329148.77,False,False,False,False,False
3530,18,010002.000026,010002.000331,E1,,189.1366,observada,vacio,189.1366,189.13676,False,0.0005,0.00014,,,,120.0,*,276276.8361,329148.63,False,False,False,False,False
3531,14,008002.000040,008002.000200,E1,,189.1381,ritz,vacio,,189.1381,False,,,,,,,,214229.671,,False,False,False,False,False
3532,18,010002.000015,010002.000072,E1,,189.173,observada,vacio,189.173,189.172665,False,0.0005,7e-06,,,,12.0,,249445.9632,302307.723,False,False,False,False,False
3533,14,008002.000023,008002.000083,E1,D,189.3789,observada,vacio,189.3789,189.3766,False,,,2990000.0,0.00322,-2.192,8.0,,195710.47,248515.3,False,False,False,False,False
3534,18,010002.000015,010002.000071,E1,,189.38722,observada,vacio,189.38722,189.387482,False,0.0002,1.1e-05,,,,140.0,,249445.9632,302247.7634,False,False,False,False,False
3535,18,010002.000020,010002.000110,E1,,189.5072,observada,vacio,189.5072,189.50715,False,0.0005,1.1e-05,,,,22.0,,252798.4654,305566.923,False,False,False,False,False
3536,18,010002.000014,010002.000067,E1,,189.584,observada,vacio,189.584,189.584037,False,0.0005,7e-06,,,,12.0,,249108.6138,301855.6707,False,False,False,False,False
3537,14,008002.000023,008002.000082,E1,D,189.6959,ritz,vacio,,189.6959,False,,,2980000.0,0.00161,-2.493,,,195710.47,248426.41,False,False,False,False,False
3538,18,010002.000014,010002.000066,E1,,189.781,observada,vacio,189.781,189.780525,False,0.0005,1.1e-05,,,,80.0,,249108.6138,301801.0594,False,False,False,False,False
3539,18,010002.000027,010002.000332,E1,,189.9802,observada,vacio,189.9802,189.98054,False,0.0005,0.00011,,,,80.0,,276511.8,329148.77,False,False,False,False,False
3540,18,010002.000008,010002.000029,E1,,190.0189,observada,vacio,190.0189,190.019044,False,0.0005,1.1e-05,,,,80.0,,224699.2716,277325.5757,False,False,False,False,False
3541,18,010002.000016,010002.000072,E1,,190.0695,observada,vacio,190.0695,190.069919,False,0.0005,7e-06,,,,12.0,,249695.5051,302307.723,False,False,False,False,False
3542,18,010002.000018,010002.000096,E1,,190.45058,observada,vacio,190.45058,190.450677,False,0.00013,7e-06,,,,140.0,,251011.1511,303518.1843,False,False,False,False,False
3543,18,010002.000015,010002.000068,E1,,190.4691,observada,vacio,190.4691,190.468878,False,0.0005,1.1e-05,,,,12.0,,249445.9632,301947.9789,False,False,False,False,False
3544,12,007002.000039,007002.000138,E1,C,190.4892,ritz,vacio,,190.4892,False,,,2910000.0,0.00475,-2.323,,,170572.61,223069.02,False,False,False,False,False
