id_nivel,id_espectro,configuracion,termino,j_valor,j_texto,j_resuelto,g,energia_ev,energia_interpolada,incertidumbre_ev
005002.000135,8,1s2.2p.7p,3P,,"0,1,2",False,9,29.962,False,0.004
005002.000136,8,1s2.2p.7d,1P*,1.0,1,True,3,30.059,False,0.0015
005002.000137,8,1s2.2p.8s,1P*,1.0,1,True,3,30.2003,False,0.0022
005002.000138,8,1s2.2p.8p,3P,,"0,1,2",False,9,30.2473,False,0.0011
005002.000139,8,1s2.2p.8d,1P*,1.0,1,True,3,30.3155,False,0.0015
005002.000140,8,1s2.2p.9s,1P*,1.0,1,True,3,30.405,False,0.007
005002.000141,8,1s2.2p.9p,3P,,"0,1,2",False,9,30.442,False,0.0011
005002.000142,8,1s2.2p.9d,1P*,1.0,1,True,3,30.49,False,0.06
005002.000143,8,1s2.2p.10s,1P*,1.0,1,True,3,30.558,False,0.007
005002.000144,8,1s2.2p.10p,3P,,"0,1,2",False,9,30.5744,False,0.0011
005002.000145,8,1s2.2p.10d,1P*,1.0,1,True,3,30.6065,False,0.0007
005002.000146,8,1s2.2p.11p,3P,,"0,1,2",False,9,30.6757,False,0.0016
005002.000147,8,1s2.2p.12p,3P,,"0,1,2",False,9,30.7564,False,0.0016
005002.000148,8,1s2.2p.13p,3P,,"0,1,2",False,9,30.814,False,0.003
005002.000149,8,1s.2s2.2p,3P*,,"0,1,2",False,9,192.39,False,0.1
005002.000150,8,1s.2s.2p2,5P,,"1,2,3",False,15,194.15,False,0.2
005002.000151,8,1s.2s2.2p,1P*,1.0,1,True,3,194.36,False,0.09
005002.000152,8,1s.2p3,5S*,2.0,2,True,5,203.5118,False,0.0005
005002.000153,8,1s.2s2.3p,1P*,1.0,1,True,3,210.11,False,0.11
005002.000154,8,1s.2s2.4p,1P*,1.0,1,True,3,213.73,False,0.11
005002.000155,8,1s.2s2.5p,1P*,1.0,1,True,3,215.29,False,0.11
005002.000156,8,1s.2s2.6p,1P*,1.0,1,True,3,216.09,False,0.11
005002.000157,8,1s.2p2.3s,5P,,"1,2,3",False,15,217.967,False,0.004
006001.000001,9,2s2.2p2,3P,0.0,0,True,1,0.0,False,1.6e-07
006001.000006,9,2s2.2p2,3P,1.0,1,True,3,0.002035413,False,1.6e-07
006001.000007,9,2s2.2p2,3P,2.0,2,True,5,0.0053825826,False,1.6e-07
006001.000008,9,2s2.2p2,1D,2.0,2,True,5,1.2637284,False,4e-07
006001.000009,9,2s2.2p2,1S,0.0,0,True,1,2.6840136,False,4e-07
006001.000010,9,2s.2p3,5S*,2.0,2,True,5,4.1826219,False,2.2e-06
006001.000011,9,2s2.2p.3s,3P*,0.0,0,True,1,7.48039414,False,6e-08
006001.000012,9,2s2.2p.3s,3P*,1.0,1,True,3,7.48277598,False,4e-08
006001.000013,9,2s2.2p.3s,3P*,2.0,2,True,5,7.48779869,False,5e-08
006001.000014,9,2s2.2p.3s,1P*,1.0,1,True,3,7.68476777,False,5e-08
006001.000015,9,2s.2p3,3D*,3.0,3,True,7,7.945771557,False,1.2e-08
006001.000016,9,2s.2p3,3D*,1.0,1,True,3,7.94613476,False,7e-08
006001.000017,9,2s.2p3,3D*,2.0,2,True,5,7.94627046,False,4e-08
006001.000018,9,2s2.2p.3p,1P,1.0,1,True,3,8.53709962,False,5e-08
006001.000019,9,2s2.2p.3p,3D,1.0,1,True,3,8.64039604,False,3e-08
006001.000020,9,2s2.2p.3p,3D,2.0,2,True,5,8.643023685,False,2.2e-08
006001.000021,9,2s2.2p.3p,3D,3.0,3,True,7,8.647160399,False,1.7e-08
006001.000022,9,2s2.2p.3p,3S,1.0,1,True,3,8.771134696,False,1.6e-08
006001.000023,9,2s2.2p.3p,3P,0.0,0,True,1,8.8465879,False,3e-08
006001.000024,9,2s2.2p.3p,3P,1.0,1,True,3,8.848124381,False,2.4e-08
006001.000025,9,2s2.2p.3p,3P,2.0,2,True,5,8.850662829,False,0.0
006001.000026,9,2s2.2p.3p,1D,2.0,2,True,5,9.00258381,False,3e-08
006001.000027,9,2s2.2p.3p,1S,0.0,0,True,1,9.17184612,False,4e-08
006001.000028,9,2s.2p3,3P*,1.0,1,True,3,9.33030708,False,4e-08
006001.000029,9,2s.2p3,3P*,2.0,2,True,5,9.330467271,False,1.6e-08
006001.000030,9,2s.2p3,3P*,0.0,0,True,1,9.33057587,False,4e-08
006001.000031,9,2s2.2p.3d,1D*,2.0,2,True,5,9.631071843,False,2.4e-08
006001.000032,9,2s2.2p.4s,3P*,0.0,0,True,1,9.68378589,False,4e-08
006001.000033,9,2s2.2p.4s,3P*,1.0,1,True,3,9.685245529,False,1.7e-08
006001.000034,9,2s2.2p.4s,3P*,2.0,2,True,5,9.689130559,False,1.5e-08
006001.000035,9,2s2.2p.3d,3F*,2.0,2,True,5,9.69545167,False,3e-08
006001.000036,9,2s2.2p.3d,3F*,3.0,3,True,7,9.697491047,False,2.1e-08
006001.000037,9,2s2.2p.3d,3F*,4.0,4,True,9,9.701759406,False,1.7e-08
006001.000038,9,2s2.2p.3d,3D*,1.0,1,True,3,9.70715841,False,3e-08
006001.000039,9,2s2.2p.3d,3D*,2.0,2,True,5,9.708910751,False,2.1e-08
006001.000040,9,2s2.2p.3d,3D*,3.0,3,True,7,9.710227435,False,1.1e-08
006001.000041,9,2s2.2p.4s,1P*,1.0,1,True,3,9.71295903,False,3e-08
006001.000042,9,2s2.2p.3d,1F*,3.0,3,True,7,9.73643528,False,3e-08
006001.000043,9,2s2.2p.3d,1P*,1.0,1,True,3,9.76143658,False,5e-08
006001.000044,9,2s2.2p.3d,3P*,2.0,2,True,5,9.833294423,False,1.1e-08
006001.000045,9,2s2.2p.3d,3P*,1.0,1,True,3,9.83427899,False,4e-08
006001.000046,9,2s2.2p.3d,3P*,0.0,0,True,1,9.83482192,False,6e-08
006001.000047,9,2s2.2p.4p,1P,1.0,1,True,3,9.98852478,False,3e-08
006001.000048,9,2s2.2p.4p,3D,1.0,1,True,3,10.01574721,False,3e-08
006001.000049,9,2s2.2p.4p,3D,2.0,2,True,5,10.018083033,False,1.9e-08
006001.000050,9,2s2.2p.4p,3D,3.0,3,True,7,10.022216175,False,1.6e-08
006001.000051,9,2s2.2p.4p,3S,1.0,1,True,3,10.055746371,False,1.7e-08
006001.000052,9,2s2.2p.4p,3P,0.0,0,True,1,10.0812859,False,4e-08
006001.000053,9,2s2.2p.4p,3P,1.0,1,True,3,10.08311546,False,2.5e-08
006001.000054,9,2s2.2p.4p,3P,2.0,2,True,5,10.085377438,False,1.4e-08
006001.000055,9,2s2.2p.4p,1D,2.0,2,True,5,10.1381719,False,3e-08
006001.000056,9,2s2.2p.4p,1S,0.0,0,True,1,10.19792602,False,4e-08
006001.000057,9,2s2.2p.4d,1D*,2.0,2,True,5,10.35238138,False,4e-08
006001.000058,9,2s2.2p.5s,3P*,0.0,0,True,1,10.38244873,False,1.2e-07
006001.000060,9,2s2.2p.5s,3P*,1.0,1,True,3,10.38397899,False,7e-08
006001.000062,9,2s2.2p.5s,3P*,2.0,2,True,5,10.38877088,False,6e-08
006001.000059,9,2s2.2p.4d,3F*,2.0,2,True,5,10.38335829,False,4e-08
006001.000061,9,2s2.2p.4d,3F*,3.0,3,True,7,10.385074438,False,2.2e-08
006001.000063,9,2s2.2p.4d,3F*,4.0,4,True,9,10.389704212,False,2e-08
006001.000064,9,2s2.2p.4d,3D*,1.0,1,True,3,10.39237505,False,1e-07
006001.000065,9,2s2.2p.4d,3D*,2.0,2,True,5,10.39459625,False,5e-08
006001.000066,9,2s2.2p.4d,3D*,3.0,3,True,7,10.39593494,False,4e-08
006001.000067,9,2s2.2p.5s,1P*,1.0,1,True,3,10.3994604,False,7e-07
006001.000068,9,2s2.2p.(2P*<1/2>).4f,2[5/2],3.0,3,True,7,10.404712177,False,2.2e-08
006001.000069,9,2s2.2p.(2P*<1/2>).4f,2[5/2],2.0,2,True,5,10.40472588,False,4e-08
006001.000070,9,2s2.2p.(2P*<1/2>).4f,2[7/2],3.0,3,True,7,10.40552565,False,4e-08
006001.000071,9,2s2.2p.(2P*<1/2>).4f,2[7/2],4.0,4,True,9,10.405550385,False,1.6e-08
006001.000072,9,2s2.2p.4d,1F*,3.0,3,True,7,10.40812917,False,5e-08
006001.000073,9,2s2.2p.(2P*<3/2>).4f,2[7/2],3.0,3,True,7,10.41296443,False,3e-08
006001.000074,9,2s2.2p.(2P*<3/2>).4f,2[7/2],4.0,4,True,9,10.41299796,False,6e-08
006001.000075,9,2s2.2p.(2P*<3/2>).4f,2[5/2],3.0,3,True,7,10.416318591,False,1.5e-08
006001.000076,9,2s2.2p.(2P*<3/2>).4f,2[5/2],2.0,2,True,5,10.41633791,False,4e-08
006001.000077,9,2s2.2p.(2P*<3/2>).4f,2[9/2],5.0,5,True,11,10.416641283,False,2.2e-08
006001.000078,9,2s2.2p.(2P*<3/2>).4f,2[9/2],4.0,4,True,9,10.41669049,False,6e-08
006001.000079,9,2s2.2p.4d,1P*,1.0,1,True,3,10.4186584,False,9e-08
006001.000080,9,2s2.2p.(2P*<3/2>).4f,2[3/2],1.0,1,True,3,10.41917726,False,7e-08
006001.000081,9,2s2.2p.(2P*<3/2>).4f,2[3/2],2.0,2,True,5,10.41919132,False,6e-08
006001.000082,9,2s2.2p.4d,3P*,2.0,2,True,5,10.42745839,False,5e-08
006001.000083,9,2s2.2p.4d,3P*,1.0,1,True,3,10.42906912,False,6e-08
006001.000084,9,2s2.2p.4d,3P*,0.0,0,True,1,10.42970278,False,2.2e-07
006001.000085,9,2s2.2p.5p,1P,1.0,1,True,3,10.52024138,False,2e-07
006001.000086,9,2s2.2p.5p,3D,1.0,1,True,3,10.5306428,False,2.5e-06
006001.000087,9,2s2.2p.5p,3D,2.0,2,True,5,10.532508,False,4e-06
006001.000088,9,2s2.2p.5p,3D,3.0,3,True,7,10.53679751,False,2.5e-07
006001.000089,9,2s2.2p.5p,3P,0.0,0,True,1,10.559692,False,4e-06
006001.000090,9,2s2.2p.5p,3P,1.0,1,True,3,10.56208579,False,5e-08
006001.000091,9,2s2.2p.5p,3P,2.0,2,True,5,10.56390942,False,4e-08
006001.000092,9,2s2.2p.5p,1D,2.0,2,True,5,10.5882298,False,1.4e-06
006001.000093,9,2s2.2p.5p,1S,0.0,0,True,1,10.6161705,False,5e-07
006001.000094,9,2s2.2p.5d,1D*,2.0,2,True,5,10.68560706,False,9e-08
006001.000095,9,2s2.2p.5d,3F*,2.0,2,True,5,10.70203,False,6e-06
006001.000097,9,2s2.2p.5d,3F*,3.0,3,True,7,10.703207,False,1.7e-07
006001.000100,9,2s2.2p.5d,3F*,4.0,4,True,9,10.708439,False,6e-07
006001.000096,9,2s2.2p.6s,3P*,0.0,0,True,1,10.70256,False,4e-06
006001.000098,9,2s2.2p.6s,3P*,1.0,1,True,3,10.7037605,False,2.1e-06
006001.000101,9,2s2.2p.6s,3P*,2.0,2,True,5,10.708468,False,3e-06
006001.000099,9,2s2.2p.5d,3D*,1.0,1,True,3,10.70759,False,4e-06
006001.000102,9,2s2.2p.5d,3D*,2.0,2,True,5,10.710924,False,3e-06
006001.000103,9,2s2.2p.5d,3D*,3.0,3,True,7,10.711966,False,5e-06
006001.000283,9,2s2.2p.(2P*<1/2>).5f,2[5/2],3.0,3,True,7,10.71372629,False,2.2e-07
006001.000284,9,2s2.2p.(2P*<1/2>).5f,2[5/2],2.0,2,True,5,10.7137388,False,2e-07
006001.000285,9,2s2.2p.(2P*<1/2>).5f,2[7/2],3.0,3,True,7,10.71404072,False,2.5e-07
006001.000286,9,2s2.2p.(2P*<1/2>).5f,2[7/2],4.0,4,True,9,10.71406552,False,1.1e-07
006001.000104,9,2s2.2p.6s,1P*,1.0,1,True,3,10.7142898,False,2.2e-06
006001.000287,9,2s2.2p.(2P*<1/2>).5g,2[7/2]*,3.0,3,True,7,10.71555641,False,7e-08
006001.000288,9,2s2.2p.(2P*<1/2>).5g,2[7/2]*,4.0,4,True,9,10.71555649,False,7e-08
006001.000289,9,2s2.2p.(2P*<1/2>).5g,2[9/2]*,5.0,5,True,11,10.71561401,False,4e-08
006001.000290,9,2s2.2p.(2P*<1/2>).5g,2[9/2]*,4.0,4,True,9,10.71561406,False,5e-08
006001.000105,9,2s2.2p.5d,1F*,3.0,3,True,7,10.718336,False,3e-06
006001.000106,9,2s2.2p.(2P*<3/2>).5f,2[7/2],3.0,3,True,7,10.7208571,False,3e-07
006001.000107,9,2s2.2p.(2P*<3/2>).5f,2[7/2],4.0,4,True,9,10.72087957,False,1.9e-07
006001.000108,9,2s2.2p.(2P*<3/2>).5f,2[5/2],3.0,3,True,7,10.72248485,False,1.9e-07
006001.000109,9,2s2.2p.(2P*<3/2>).5f,2[5/2],2.0,2,True,5,10.7224999,False,5e-07
006001.000292,9,2s2.2p.(2P*<3/2>).5g,2[9/2]*,4.0,4,True,9,10.7228467,False,5e-08
006001.000291,9,2s2.2p.(2P*<3/2>).5g,2[9/2]*,5.0,5,True,11,10.72284691,False,7e-08
006001.000293,9,2s2.2p.(2P*<3/2>).5f,2[9/2],5.0,5,True,11,10.72314833,False,7e-08
006001.000294,9,2s2.2p.(2P*<3/2>).5f,2[9/2],4.0,4,True,9,10.72318948,False,1.1e-07
006001.000295,9,2s2.2p.(2P*<3/2>).5g,2[7/2]*,3.0,3,True,7,10.72334742,False,6e-08
006001.000296,9,2s2.2p.(2P*<3/2>).5g,2[7/2]*,4.0,4,True,9,10.72334747,False,7e-08
006001.000110,9,2s2.2p.5d,1P*,1.0,1,True,3,10.723572,False,1.9e-06
006001.000297,9,2s2.2p.(2P*<3/2>).5g,2[11/2]*,5.0,5,True,11,10.72399473,False,6e-08
006001.000298,9,2s2.2p.(2P*<3/2>).5g,2[11/2]*,6.0,6,True,13,10.72399516,False,4e-08
006001.000299,9,2s2.2p.(2P*<3/2>).5g,2[5/2]*,2.0,2,True,5,10.7244372,False,1.5e-07
006001.000300,9,2s2.2p.(2P*<3/2>).5g,2[5/2]*,3.0,3,True,7,10.72443729,False,1.2e-07
006001.000111,9,2s2.2p.(2P*<3/2>).5f,2[3/2],1.0,1,True,3,10.72445,False,2.1e-06
006001.000112,9,2s2.2p.(2P*<3/2>).5f,2[3/2],2.0,2,True,5,10.7244786,False,1e-06
006001.000113,9,2s2.2p.5d,3P*,2.0,2,True,5,10.72546557,False,2.5e-07
006001.000114,9,2s2.2p.5d,3P*,1.0,1,True,3,10.7270516,False,2.4e-06
006001.000115,9,2s2.2p.5d,3P*,0.0,0,True,1,10.727508,False,4e-06
006001.000116,9,2s2.2p.6p,1P,1.0,1,True,3,10.775825,False,4e-06
006001.000117,9,2s2.2p.6p,3D,1.0,1,True,3,10.781192,False,3e-06
006001.000118,9,2s2.2p.6p,3D,2.0,2,True,5,10.782347,False,3e-06
006001.000119,9,2s2.2p.6p,3D,3.0,3,True,7,10.786912,False,4e-06
006001.000120,9,2s2.2p.6p,3P,0.0,0,True,1,10.796222,False,3e-06
006001.000121,9,2s2.2p.6p,3P,1.0,1,True,3,10.7994123,False,2.4e-06
006001.000122,9,2s2.2p.6p,3P,2.0,2,True,5,10.800665,False,3e-06
006001.000123,9,2s2.2p.6p,1D,2.0,2,True,5,10.8136879,False,7e-07
006001.000124,9,2s2.2p.6p,1S,0.0,0,True,1,10.82891,False,4e-06
006001.000125,9,2s2.2p.6d,1D*,2.0,2,True,5,10.865203,False,4e-06
006001.000126,9,2s2.2p.6d,3F*,2.0,2,True,5,10.874433,False,6e-06
006001.000128,9,2s2.2p.6d,3F*,3.0,3,True,7,10.875078,False,6e-06
006001.000132,9,2s2.2p.6d,3F*,4.0,4,True,9,10.880931,False,6e-06
006001.000127,9,2s2.2p.7s,3P*,0.0,0,True,1,10.874826,False,4e-06
006001.000129,9,2s2.2p.7s,3P*,1.0,1,True,3,10.8757182,False,2e-06
006001.000131,9,2s2.2p.7s,3P*,2.0,2,True,5,10.88008,False,3e-06
006001.000130,9,2s2.2p.6d,3D*,1.0,1,True,3,10.877795,False,1.6e-05
006001.000135,9,2s2.2p.6d,3D*,2.0,2,True,5,10.882479,False,3e-06
006001.000136,9,2s2.2p.6d,3D*,3.0,3,True,7,10.882983,False,4e-06
006001.000301,9,2s2.2p.(2P*<1/2>).6f,2[5/2],3.0,3,True,7,10.88112,False,6e-06
006001.000302,9,2s2.2p.(2P*<1/2>).6f,2[5/2],2.0,2,True,5,10.88113,False,4e-06
006001.000133,9,2s2.2p.(2P*<1/2>).6f,2[7/2],4.0,4,True,9,10.881243,False,1e-05
006001.000134,9,2s2.2p.(2P*<1/2>).6f,2[7/2],3.0,3,True,7,10.881251,False,9e-06
006001.000416,9,2s2.2p.(2P*<1/2>).6g,2[7/2]*,4.0,4,True,9,10.8820881,False,5e-07
006001.000417,9,2s2.2p.(2P*<1/2>).6g,2[7/2]*,3.0,3,True,7,10.8820885,False,6e-07
006001.000418,9,2s2.2p.(2P*<1/2>).6g,2[9/2]*,5.0,5,True,11,10.88212892,False,7e-08
006001.000303,9,2s2.2p.(2P*<1/2>).6g,2[9/2]*,4.0,4,True,9,10.88212892,False,7e-08
006001.000304,9,2s2.2p.(2P*<1/2>).6h,2[9/2],4.0,4,True,9,10.8822615,False,1e-06
006001.000419,9,2s2.2p.(2P*<1/2>).6h,2[9/2],5.0,5,True,11,10.8822616,False,1.1e-06
006001.000305,9,2s2.2p.(2P*<1/2>).6h,2[11/2],5.0,5,True,11,10.8822625,False,1.7e-06
006001.000420,9,2s2.2p.(2P*<1/2>).6h,2[11/2],6.0,6,True,13,10.8822625,False,1.7e-06
006001.000137,9,2s2.2p.7s,1P*,1.0,1,True,3,10.884529,False,3e-06
006001.000138,9,2s2.2p.6d,1F*,3.0,3,True,7,10.886674,False,4e-06
006001.000306,9,2s2.2p.(2P*<3/2>).6f,2[7/2],3.0,3,True,7,10.888287,False,4e-06
006001.000307,9,2s2.2p.(2P*<3/2>).6f,2[7/2],4.0,4,True,9,10.888299,False,1e-05
006001.000139,9,2s2.2p.(2P*<3/2>).6f,2[5/2],3.0,3,True,7,10.889159,False,5e-06
006001.000140,9,2s2.2p.(2P*<3/2>).6f,2[5/2],2.0,2,True,5,10.889166,False,3e-06
006001.000309,9,2s2.2p.(2P*<3/2>).6g,2[9/2]*,4.0,4,True,9,10.8894649,False,2.1e-06
006001.000308,9,2s2.2p.(2P*<3/2>).6g,2[9/2]*,5.0,5,True,11,10.8894664,False,5e-07
006001.000141,9,2s2.2p.6d,1P*,1.0,1,True,3,10.889554,False,4e-06
006001.000421,9,2s2.2p.(2P*<3/2>).6f,2[9/2],5.0,5,True,11,10.88969,True,5e-05
006001.000422,9,2s2.2p.(2P*<3/2>).6f,2[9/2],4.0,4,True,9,10.88972,True,5e-05
006001.000423,9,2s2.2p.(2P*<3/2>).6g,2[7/2]*,3.0,3,True,7,10.8898224,False,1.6e-06
006001.000310,9,2s2.2p.(2P*<3/2>).6g,2[7/2]*,4.0,4,True,9,10.8898233,False,5e-07
006001.000142,9,2s2.2p.6d,3P*,2.0,2,True,5,10.889851,False,3e-06
006001.000145,9,2s2.2p.6d,3P*,1.0,1,True,3,10.891259,False,4e-06
006001.000146,9,2s2.2p.6d,3P*,0.0,0,True,1,10.8914,False,0.0002
006001.000311,9,2s2.2p.(2P*<3/2>).6h,2[11/2],5.0,5,True,11,10.8899154,False,1.7e-06
006001.000424,9,2s2.2p.(2P*<3/2>).6h,2[11/2],6.0,6,True,13,10.8899156,False,1.7e-06
006001.000425,9,2s2.2p.(2P*<3/2>).6h,2[9/2],5.0,5,True,11,10.8900234,False,7e-07
006001.000312,9,2s2.2p.(2P*<3/2>).6h,2[9/2],4.0,4,True,9,10.8900234,False,7e-07
006001.000313,9,2s2.2p.(2P*<3/2>).6g,2[11/2]*,6.0,6,True,13,10.89023131,False,1e-07
006001.000426,9,2s2.2p.(2P*<3/2>).6g,2[11/2]*,5.0,5,True,11,10.8902317,False,5e-07
006001.000427,9,2s2.2p.(2P*<3/2>).6h,2[13/2],6.0,6,True,13,10.8902823,False,1e-06
006001.000314,9,2s2.2p.(2P*<3/2>).6h,2[13/2],7.0,7,True,15,10.8902826,False,1e-06
006001.000315,9,2s2.2p.(2P*<3/2>).6h,2[7/2],3.0,3,True,7,10.8904168,False,1.1e-06
006001.000428,9,2s2.2p.(2P*<3/2>).6h,2[7/2],4.0,4,True,9,10.8904169,False,1.1e-06
006001.000143,9,2s2.2p.(2P*<3/2>).6f,2[3/2],1.0,1,True,3,10.890494,False,6e-06
006001.000144,9,2s2.2p.(2P*<3/2>).6f,2[3/2],2.0,2,True,5,10.890494,False,6e-06
006001.000317,9,2s2.2p.(2P*<3/2>).6g,2[5/2]*,3.0,3,True,7,10.8905002,False,2.4e-06
006001.000316,9,2s2.2p.(2P*<3/2>).6g,2[5/2]*,2.0,2,True,5,10.8905002,False,2.4e-06
006001.000147,9,2s2.2p.7p,1P,1.0,1,True,3,10.918215,False,5e-06
006001.000148,9,2s2.2p.7p,3D,1.0,1,True,3,10.922016,False,5e-06
006001.000149,9,2s2.2p.7p,3D,2.0,2,True,5,10.922519,False,6e-06
006001.000150,9,2s2.2p.7p,3D,3.0,3,True,7,10.927451,False,5e-06
006001.000151,9,2s2.2p.7p,3P,0.0,0,True,1,10.930438,False,4e-06
006001.000152,9,2s2.2p.7p,3P,1.0,1,True,3,10.934457,False,4e-06
006001.000153,9,2s2.2p.7p,3P,2.0,2,True,5,10.935183,False,5e-06
006001.000154,9,2s2.2p.7p,1D,2.0,2,True,5,10.942892,False,4e-06
006001.000155,9,2s2.2p.7p,1S,0.0,0,True,1,10.952019,False,4e-06
006001.000156,9,2s2.2p.(2P*<1/2>).7d,2[5/2]*,2.0,2,True,5,10.972432,False,4e-06
006001.000159,9,2s2.2p.(2P*<1/2>).7d,2[5/2]*,3.0,3,True,7,10.978183,False,2.2e-05
006001.000157,9,2s2.2p.(2P*<1/2>).7d,2[3/2]*,2.0,2,True,5,10.97799,False,0.00021
006001.000161,9,2s2.2p.(2P*<1/2>).7d,2[3/2]*,1.0,1,True,3,10.97987,False,1.6e-05
006001.000158,9,2s2.2p.(2P*<1/2>).8s,2[1/2]*,0.0,0,True,1,10.97803,False,4e-06
006001.000160,9,2s2.2p.(2P*<1/2>).8s,2[1/2]*,1.0,1,True,3,10.9786886,False,2.5e-06
006001.000318,9,2s2.2p.(2P*<1/2>).7f,2[5/2],3.0,3,True,7,10.981887,False,7e-06
006001.000162,9,2s2.2p.(2P*<1/2>).7f,2[5/2],2.0,2,True,5,10.981888,False,4e-06
006001.000320,9,2s2.2p.(2P*<1/2>).7f,2[7/2],4.0,4,True,9,10.981945,False,1e-05
006001.000319,9,2s2.2p.(2P*<1/2>).7f,2[7/2],3.0,3,True,7,10.981945,False,1e-05
006001.000163,9,2s2.2p.(2P*<3/2>).8s,2[3/2]*,2.0,2,True,5,10.983051,False,4e-06
006001.000167,9,2s2.2p.(2P*<3/2>).8s,2[3/2]*,1.0,1,True,3,10.986862,False,5e-06
006001.000164,9,2s2.2p.(2P*<3/2>).7d,2[7/2]*,4.0,4,True,9,10.984525,True,1e-05
006001.000168,9,2s2.2p.(2P*<3/2>).7d,2[7/2]*,3.0,3,True,7,10.988102,False,5e-06
006001.000165,9,2s2.2p.(2P*<3/2>).7d,2[5/2]*,2.0,2,True,5,10.98559,False,5e-06
006001.000166,9,2s2.2p.(2P*<3/2>).7d,2[5/2]*,3.0,3,True,7,10.985784,False,2.2e-05
006001.000169,9,2s2.2p.(2P*<3/2>).7f,2[7/2],3.0,3,True,7,10.989219,False,4e-06
006001.000170,9,2s2.2p.(2P*<3/2>).7f,2[7/2],4.0,4,True,9,10.98923,False,1.1e-05
006001.000172,9,2s2.2p.(2P*<3/2>).7f,2[5/2],3.0,3,True,7,10.989751,False,9e-06
006001.000321,9,2s2.2p.(2P*<3/2>).7f,2[5/2],2.0,2,True,5,10.989751,False,9e-06
006001.000173,9,2s2.2p.(2P*<3/2>).7d,2[3/2]*,1.0,1,True,3,10.989834,False,5e-06
006001.000171,9,2s2.2p.(2P*<3/2>).7d,2[3/2]*,2.0,2,True,5,10.98985,False,5e-05
006001.000429,9,2s2.2p.(2P*<3/2>).7f,2[9/2],5.0,5,True,11,10.99013,True,5e-05
006001.000430,9,2s2.2p.(2P*<3/2>).7f,2[9/2],4.0,4,True,9,10.99015,True,5e-05
006001.000174,9,2s2.2p.(2P*<3/2>).7f,2[3/2],2.0,2,True,5,10.990624,False,9e-06
006001.000322,9,2s2.2p.(2P*<3/2>).7f,2[3/2],1.0,1,True,3,10.990625,False,9e-06
006001.000175,9,2s2.2p.(2P*<3/2>).7d,2[1/2]*,1.0,1,True,3,10.99081,False,4e-05
006001.000176,9,2s2.2p.(2P*<3/2>).7d,2[1/2]*,0.0,0,True,1,10.991,False,0.00021
006001.000177,9,2s2.2p.(2P*<1/2>).8p,2[3/2],1.0,1,True,3,11.005709,False,7e-06
006001.000179,9,2s2.2p.(2P*<1/2>).8p,2[1/2],2.0,2,True,5,11.0084,True,0.0006
006001.000178,9,2s2.2p.(2P*<1/2>).8p,2[1/2],1.0,1,True,3,11.008664,False,5e-06
006001.000180,9,2s2.2p.(2P*<3/2>).8p,2[5/2],3.0,3,True,7,11.014279,False,5e-06
006001.000182,9,2s2.2p.(2P*<3/2>).8p,2[5/2],2.0,2,True,5,11.023878,False,5e-06
006001.000181,9,2s2.2p.(2P*<3/2>).8p,2[3/2],2.0,2,True,5,11.018972,False,4e-06
006001.000183,9,2s2.2p.(2P*<3/2>).8p,2[1/2],0.0,0,True,1,11.029715,False,5e-06
006001.000184,9,2s2.2p.(2P*<1/2>).8d,2[5/2]*,2.0,2,True,5,11.04131,False,5e-06
006001.000187,9,2s2.2p.(2P*<1/2>).8d,2[5/2]*,3.0,3,True,7,11.044755,False,2.4e-05
006001.000185,9,2s2.2p.(2P*<1/2>).8d,2[3/2]*,2.0,2,True,5,11.0447,False,0.0003
006001.000189,9,2s2.2p.(2P*<1/2>).8d,2[3/2]*,1.0,1,True,3,11.045907,False,1.5e-05
006001.000186,9,2s2.2p.(2P*<1/2>).9s,2[1/2]*,0.0,0,True,1,11.044716,False,6e-06
006001.000188,9,2s2.2p.(2P*<1/2>).9s,2[1/2]*,1.0,1,True,3,11.045181,False,6e-06
006001.000190,9,2s2.2p.(2P*<1/2>).8f,2[5/2],2.0,2,True,5,11.047216,False,4e-06
006001.000191,9,2s2.2p.(2P*<1/2>).8f,2[5/2],3.0,3,True,7,11.047219,False,1.1e-05
006001.000324,9,2s2.2p.(2P*<1/2>).8f,2[7/2],4.0,4,True,9,11.047224,False,1.1e-05
006001.000323,9,2s2.2p.(2P*<1/2>).8f,2[7/2],3.0,3,True,7,11.047224,False,1.1e-05
006001.000325,9,2s2.2p.(2P*<3/2>).9s,2[3/2]*,2.0,2,True,5,11.04971,False,0.00021
006001.000195,9,2s2.2p.(2P*<3/2>).9s,2[3/2]*,1.0,1,True,3,11.053111,False,5e-06
006001.000192,9,2s2.2p.(2P*<3/2>).8d,2[7/2]*,4.0,4,True,9,11.051527,True,1e-05
006001.000196,9,2s2.2p.(2P*<3/2>).8d,2[7/2]*,3.0,3,True,7,11.053899,False,5e-06
006001.000193,9,2s2.2p.(2P*<3/2>).8d,2[5/2]*,2.0,2,True,5,11.052284,False,4e-06
006001.000194,9,2s2.2p.(2P*<3/2>).8d,2[5/2]*,3.0,3,True,7,11.052451,False,2.4e-05
006001.000197,9,2s2.2p.(2P*<3/2>).8f,2[7/2],4.0,4,True,9,11.054698,False,1.1e-05
006001.000326,9,2s2.2p.(2P*<3/2>).8f,2[7/2],3.0,3,True,7,11.054698,False,1.1e-05
