Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Level ID,Reference
"=""2s2.2p3.(2D*).3p""","=""3F""","=""4""",9,"=""""","=""14.0987942""","=""""","=""""","=""008001.000273""","="""""
"=""2s2.2p3.(2D*).3p""","=""3F""","=""3""",7,"=""""","=""14.0996582""","=""""","=""""","=""008001.000274""","="""""
"=""2s2.2p3.(2D*).3p""","=""3F""","=""2""",5,"=""""","=""14.1003714""","=""""","=""""","=""008001.000275""","="""""
"=""2s2.2p3.(2P*).3s""","=""3P*""","=""2""",5,"=""""","=""14.1231587""","=""""","=""""","=""008001.000276""","="""""
"=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",3,"=""""","=""14.1244523""","=""""","=""""","=""008001.000277""","="""""
"=""2s2.2p3.(2P*).3s""","=""3P*""","=""0""",1,"=""""","=""14.1252140""","=""""","=""""","=""008001.000278""","="""""
"=""2s2.2p3.(2D*).3p""","=""1F""","=""3""",7,"=""""","=""14.1337323""","=""""","=""""","=""008001.000279""","="""""
"=""2s2.2p3.(2P*).3s""","=""1P*""","=""1""",3,"=""""","=""14.3720180""","=""""","=""""","=""008001.000280""","="""""
"=""2s2.2p3.(2D*).3p""","=""1D""","=""2""",5,"=""""","=""14.4604127""","=""""","=""""","=""008001.000281""","="""""
"=""2s2.2p3.(2D*).4s""","=""3D*""","=""3""",7,"=""""","=""15.17811""","=""""","=""""","=""008001.000282""","="""""
"=""2s2.2p3.(2D*).4s""","=""3D*""","=""2""",5,"=""""","=""15.17978""","=""""","=""""","=""008001.000283""","="""""
"=""2s2.2p3.(2D*).4s""","=""3D*""","=""1""",3,"=""""","=""15.18075""","=""""","=""""","=""008001.000284""","="""""
"=""2s2.2p3.(2D*<3/2>).4s""","=""1D*""","=""2""",5,"=""""","=""15.2249696""","=""""","=""""","=""008001.000285""","="""""
"=""2s2.2p3.(2D*<3/2>).3d""","=""3P*""","=""2""",5,"=""""","=""15.2868521""","=""""","=""""","=""008001.000286""","="""""
"=""2s2.2p3.(2D*<3/2>).3d""","=""3P*""","=""1""",3,"=""""","=""15.2941343""","=""""","=""""","=""008001.000287""","="""""
"=""2s2.2p3.(2D*<3/2>).3d""","=""3P*""","=""0""",1,"=""""","=""15.2980803""","=""""","=""""","=""008001.000288""","="""""
"=""2s2.2p3.(2D*<5/2>).3d""","=""3F*""","=""4""",9,"=""""","=""15.4005245""","=""""","=""""","=""008001.000289""","="""""
"=""2s2.2p3.(2D*<5/2>).3d""","=""3F*""","=""3""",7,"=""""","=""15.4011962""","=""""","=""""","=""008001.000290""","="""""
"=""2s2.2p3.(2D*<5/2>).3d""","=""3F*""","=""2""",5,"=""""","=""15.4018277""","=""""","=""""","=""008001.000291""","="""""
"=""2s2.2p3.(2D*).3d""","=""3G*""","=""4""",9,"=""""","=""15.4036294""","=""""","=""""","=""008001.000292""","="""""
"=""2s2.2p3.(2D*).3d""","=""3G*""","=""5""",11,"=""""","=""15.4038114""","=""""","=""""","=""008001.000293""","="""""
"=""2s2.2p3.(2D*).3d""","=""3G*""","=""3""",7,"=""""","=""15.4053994""","=""""","=""""","=""008001.000296""","="""""
"=""2s2.2p3.(2D*<5/2>).3d""","=""1S*""","=""0""",1,"=""""","=""15.4041162""","=""""","=""""","=""008001.000294""","="""""
"=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""3""",7,"=""""","=""15.40468""","=""""","=""""","=""008001.000295""","="""""
"=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""2""",5,"=""""","=""15.40599""","=""""","=""""","=""008001.000297""","="""""
"=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""1""",3,"=""""","=""15.40677""","=""""","=""""","=""008001.000299""","="""""
"=""2s2.2p3.(2D*<3/2>).3d""","=""1G*""","=""4""",9,"=""""","=""15.4061252""","=""""","=""""","=""008001.000298""","="""""
"=""2s2.2p3.(2D*<5/2>).3d""","=""1P*""","=""1""",3,"=""""","=""15.4080""","=""""","=""""","=""008001.000300""","="""""
"=""2s2.2p3.(2D*<3/2>).3d""","=""1D*""","=""2""",5,"=""""","=""15.4136133""","=""""","=""""","=""008001.000301""","="""""
"=""2s2.2p3.(2D*<3/2>).3d""","=""1F*""","=""3""",7,"=""""","=""15.4145560""","=""""","=""""","=""008001.000302""","="""""
"=""2s2.2p3.(2D*<3/2>).3d""","=""3S*""","=""1""",3,"=""""","=""15.41574""","=""""","=""""","=""008001.000303""","="""""
"=""2s2.2p3.(2D*).4p""","=""3D""","=""3""",7,"=""""","=""15.5941737""","=""""","=""""","=""008001.000304""","="""""
"=""2s2.2p3.(2D*).4p""","=""3D""","=""2""",5,"=""""","=""15.5950907""","=""""","=""""","=""008001.000306""","="""""
"=""2s2.2p3.(2D*).4p""","=""3D""","=""1""",3,"=""""","=""15.5957253""","=""""","=""""","=""008001.000305""","="""""
"=""2s.2p5""","=""3P*""","=""2""",5,"=""""","=""15.6550999""","=""""","=""""","=""008001.000307""","="""""
"=""2s.2p5""","=""3P*""","=""1""",3,"=""""","=""15.6641915""","=""""","=""""","=""008001.000308""","="""""
"=""2s.2p5""","=""3P*""","=""0""",1,"=""""","=""15.6695881""","=""""","=""""","=""008001.000309""","="""""
"=""2s2.2p3.(2P*).3p""","=""3D""","=""3""",7,"=""""","=""15.7810344""","=""""","=""""","=""008001.000310""","="""""
"=""2s2.2p3.(2P*).3p""","=""3D""","=""2""",5,"=""""","=""15.7817439""","=""""","=""""","=""008001.000311""","="""""
"=""2s2.2p3.(2P*).3p""","=""3D""","=""1""",3,"=""""","=""15.7821517""","=""""","=""""","=""008001.000312""","="""""
"=""2s2.2p3.(2P*).3p""","=""1P""","=""1""",3,"=""""","=""15.8287841""","=""""","=""""","=""008001.000313""","="""""
"=""2s2.2p3.(2P*).3p""","=""1D""","=""2""",5,"=""""","=""15.9437376""","=""""","=""""","=""008001.000314""","="""""
"=""2s2.2p3.(2D*).5s""","=""3D*""","=""3""",7,"=""""","=""15.99133""","=""""","=""""","=""008001.000315""","="""""
"=""2s2.2p3.(2D*).5s""","=""3D*""","=""2""",5,"=""""","=""15.99275""","=""""","=""""","=""008001.000316""","="""""
"=""2s2.2p3.(2D*).5s""","=""3D*""","=""1""",3,"=""""","=""15.99374""","=""""","=""""","=""008001.000317""","="""""
"=""2s2.2p3.(2D*<3/2>).5s""","=""1D*""","=""2""",5,"=""""","=""16.0103676""","=""""","=""""","=""008001.000318""","="""""
"=""2s2.2p3.(2D*<5/2>).4d""","=""3F*""","=""3""",7,"=""""","=""""","=""""","=""""","=""008001.000002""","="""""
"=""2s2.2p3.(2D*<5/2>).4d""","=""3F*""","=""2""",5,"=""""","=""""","=""""","=""""","=""008001.000003""","="""""
"=""2s2.2p3.(2D*<5/2>).4d""","=""3F*""","=""4""",9,"=""""","=""16.0766475""","=""""","=""""","=""008001.000319""","="""""
"=""2s2.2p3.(2D*).4d""","=""3G*""","=""4""",9,"=""""","=""16.0782511""","=""""","=""""","=""008001.000320""","="""""
"=""2s2.2p3.(2D*).4d""","=""3G*""","=""5""",11,"=""""","=""16.0783356""","=""""","=""""","=""008001.000321""","="""""
"=""2s2.2p3.(2D*).4d""","=""3G*""","=""3""",7,"=""""","=""16.0799432""","=""""","=""""","=""008001.000325""","="""""
"=""2s2.2p3.(2D*<5/2>).4d""","=""1S*""","=""0""",1,"=""""","=""16.0785843""","=""""","=""""","=""008001.000322""","="""""
"=""2s2.2p3.(2D*<5/2>).4d""","=""1P*""","=""1""",3,"=""""","=""16.0786""","=""""","=""""","=""008001.000323""","="""""
"=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""3""",7,"=""""","=""16.07980""","=""""","=""""","=""008001.000324""","="""""
"=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""2""",5,"=""""","=""16.08044""","=""""","=""""","=""008001.000326""","="""""
"=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""1""",3,"=""""","=""16.08112""","=""""","=""""","=""008001.000328""","="""""
"=""2s2.2p3.(2D*<3/2>).4d""","=""1G*""","=""4""",9,"=""""","=""16.0806911""","=""""","=""""","=""008001.000327""","="""""
"=""2s2.2p3.(2D*<3/2>).4d""","=""1D*""","=""2""",5,"=""""","=""16.0846""","=""""","=""""","=""008001.000329""","="""""
"=""2s2.2p3.(2D*<3/2>).4d""","=""3S*""","=""1""",3,"=""""","=""16.08529""","=""""","=""""","=""008001.000330""","="""""
"=""2s2.2p3.(2D*<3/2>).4d""","=""1F*""","=""3""",7,"=""""","=""16.0853444""","=""""","=""""","=""008001.000331""","="""""
"=""2s2.2p3.(2D*).4f""","=""3G""","=""4""",9,"=""""","=""""","=""""","=""""","=""008001.000004""","="""""
"=""2s2.2p3.(2D*).4f""","=""3G""","=""3""",7,"=""""","=""""","=""""","=""""","=""008001.000005""","="""""
"=""2s2.2p3.(2D*).4f""","=""3G""","=""5""",11,"=""""","=""16.0904139""","=""""","=""""","=""008001.000332""","="""""
"=""2s2.2p3.(2D*).4f""","=""3H""","=""4""",9,"=""""","=""""","=""""","=""""","=""008001.000006""","="""""
"=""2s2.2p3.(2D*).4f""","=""3H""","=""5""",11,"=""""","=""16.0906592""","=""""","=""""","=""008001.000333""","="""""
"=""2s2.2p3.(2D*).4f""","=""3H""","=""6""",13,"=""""","=""16.0906605""","=""""","=""""","=""008001.000334""","="""""
"=""2s2.2p3.(2D*).4f""","=""1H""","=""5""",11,"=""""","=""16.0931280""","=""""","=""""","=""008001.000335""","="""""
"=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""2""",5,"=""""","=""16.1142263""","=""""","=""""","=""008001.000336""","="""""
"=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""1""",3,"=""""","=""16.1153897""","=""""","=""""","=""008001.000337""","="""""
"=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""0""",1,"=""""","=""16.1160306""","=""""","=""""","=""008001.000338""","="""""
"=""2s2.2p3.(2P*).3p""","=""1S""","=""0""",1,"=""""","=""16.2348533""","=""""","=""""","=""008001.000339""","="""""
"=""2s2.2p3.(2D*).6s""","=""3D*""","=""3""",7,"=""""","=""16.34787""","=""""","=""""","=""008001.000340""","="""""
"=""2s2.2p3.(2D*).6s""","=""3D*""","=""2""",5,"=""""","=""16.34924""","=""""","=""""","=""008001.000341""","="""""
"=""2s2.2p3.(2D*).6s""","=""3D*""","=""1""",3,"=""""","=""16.35055""","=""""","=""""","=""008001.000342""","="""""
"=""2s2.2p3.(2D*<3/2>).6s""","=""1D*""","=""2""",5,"=""""","=""16.3580""","=""""","=""""","=""008001.000343""","="""""
"=""2s2.2p3.(2D*<5/2>).5d""","=""3F*""","=""3""",7,"=""""","=""""","=""""","=""""","=""008001.000007""","="""""
"=""2s2.2p3.(2D*<5/2>).5d""","=""3F*""","=""2""",5,"=""""","=""""","=""""","=""""","=""008001.000008""","="""""
"=""2s2.2p3.(2D*<5/2>).5d""","=""3F*""","=""4""",9,"=""""","=""16.3895544""","=""""","=""""","=""008001.000344""","="""""
"=""2s2.2p3.(2D*).5d""","=""3G*""","=""3""",7,"=""""","=""""","=""""","=""""","=""008001.000009""","="""""
"=""2s2.2p3.(2D*).5d""","=""3G*""","=""4""",9,"=""""","=""16.3904688""","=""""","=""""","=""008001.000345""","="""""
"=""2s2.2p3.(2D*).5d""","=""3G*""","=""5""",11,"=""""","=""16.3905122""","=""""","=""""","=""008001.000346""","="""""
"=""2s2.2p3.(2D*<5/2>).5d""","=""1P*""","=""1""",3,"=""""","=""16.3911""","=""""","=""""","=""008001.000347""","="""""
"=""2s2.2p3.(2D*<5/2>).5d""","=""3D*""","=""3""",7,"=""""","=""16.39113""","=""""","=""""","=""008001.000348""","="""""
"=""2s2.2p3.(2D*<5/2>).5d""","=""3D*""","=""2""",5,"=""""","=""16.39242""","=""""","=""""","=""008001.000349""","="""""
"=""2s2.2p3.(2D*<5/2>).5d""","=""3D*""","=""1""",3,"=""""","=""16.39296""","=""""","=""""","=""008001.000351""","="""""
"=""2s2.2p3.(2D*<3/2>).5d""","=""1G*""","=""4""",9,"=""""","=""16.3929029""","=""""","=""""","=""008001.000350""","="""""
"=""2s2.2p3.(2D*<3/2>).5d""","=""3S*""","=""1""",3,"=""""","=""16.39475""","=""""","=""""","=""008001.000352""","="""""
"=""2s2.2p3.(2D*<3/2>).5d""","=""1D*""","=""2""",5,"=""""","=""16.3951""","=""""","=""""","=""008001.000353""","="""""
"=""2s2.2p3.(2D*<3/2>).5d""","=""1F*""","=""3""",7,"=""""","=""16.396""","=""""","=""""","=""008001.000354""","="""""
"=""2s2.2p3.(2D*<3/2>).5d""","=""3P*""","=""0""",1,"=""""","=""""","=""""","=""""","=""008001.000010""","="""""
"=""2s2.2p3.(2D*<3/2>).5d""","=""3P*""","=""2""",5,"=""""","=""16.40449""","=""""","=""""","=""008001.000355""","="""""
"=""2s2.2p3.(2D*<3/2>).5d""","=""3P*""","=""1""",3,"=""""","=""16.40512""","=""""","=""""","=""008001.000356""","="""""
"=""2s2.2p3.(2D*).7s""","=""3D*""","=""3""",7,"=""""","=""16.53575""","=""""","=""""","=""008001.000357""","="""""
"=""2s2.2p3.(2D*).7s""","=""3D*""","=""2""",5,"=""""","=""16.53686""","=""""","=""""","=""008001.000358""","="""""
"=""2s2.2p3.(2D*).7s""","=""3D*""","=""1""",3,"=""""","=""16.53828""","=""""","=""""","=""008001.000359""","="""""
"=""2s2.2p3.(2D*<3/2>).7s""","=""1D*""","=""2""",5,"=""""","=""16.5421""","=""""","=""""","=""008001.000360""","="""""
"=""2s2.2p3.(2D*<5/2>).6d""","=""3D*""","=""3""",7,"=""""","=""16.56017""","=""""","=""""","=""008001.000361""","="""""
"=""2s2.2p3.(2D*<5/2>).6d""","=""3D*""","=""2""",5,"=""""","=""16.56017""","=""""","=""""","=""008001.000362""","="""""
"=""2s2.2p3.(2D*<5/2>).6d""","=""3D*""","=""1""",3,"=""""","=""16.56017""","=""""","=""""","=""008001.000363""","="""""
"=""2s2.2p3.(2D*<5/2>).6d""","=""1P*""","=""1""",3,"=""""","=""16.5604""","=""""","=""""","=""008001.000364""","="""""
"=""2s2.2p3.(2D*<3/2>).6d""","=""3S*""","=""1""",3,"=""""","=""16.56155""","=""""","=""""","=""008001.000365""","="""""
"=""2s2.2p3.(2D*<3/2>).6d""","=""1D*""","=""2""",5,"=""""","=""16.5627""","=""""","=""""","=""008001.000366""","="""""
"=""2s2.2p3.(2D*<3/2>).6d""","=""1F*""","=""3""",7,"=""""","=""16.5632""","=""""","=""""","=""008001.000367""","="""""
"=""2s2.2p3.(2D*<3/2>).6d""","=""3P*""","=""0""",1,"=""""","=""""","=""""","=""""","=""008001.000011""","="""""
"=""2s2.2p3.(2D*<3/2>).6d""","=""3P*""","=""2""",5,"=""""","=""16.56702""","=""""","=""""","=""008001.000368""","="""""
"=""2s2.2p3.(2D*<3/2>).6d""","=""3P*""","=""1""",3,"=""""","=""16.56757""","=""""","=""""","=""008001.000369""","="""""
"=""2s2.2p3.(2D*).8s""","=""3D*""","=""3""",7,"=""""","=""16.64678""","=""""","=""""","=""008001.000370""","="""""
"=""2s2.2p3.(2D*).8s""","=""3D*""","=""2""",5,"=""""","=""16.64778""","=""""","=""""","=""008001.000371""","="""""
"=""2s2.2p3.(2D*).8s""","=""3D*""","=""1""",3,"=""""","=""16.64923""","=""""","=""""","=""008001.000372""","="""""
"=""2s2.2p3.(2D*<3/2>).8s""","=""1D*""","=""2""",5,"=""""","=""16.6517""","=""""","=""""","=""008001.000373""","="""""
"=""2s2.2p3.(2D*<5/2>).7d""","=""3D*""","=""3""",7,"=""""","=""16.66162""","=""""","=""""","=""008001.000374""","="""""
"=""2s2.2p3.(2D*<5/2>).7d""","=""3D*""","=""2""",5,"=""""","=""16.66162""","=""""","=""""","=""008001.000375""","="""""
"=""2s2.2p3.(2D*<5/2>).7d""","=""3D*""","=""1""",3,"=""""","=""16.66162""","=""""","=""""","=""008001.000376""","="""""
"=""2s2.2p3.(2D*<5/2>).7d""","=""1P*""","=""1""",3,"=""""","=""16.6619""","=""""","=""""","=""008001.000377""","="""""
"=""2s2.2p3.(2D*<3/2>).7d""","=""3S*""","=""1""",3,"=""""","=""16.66379""","=""""","=""""","=""008001.000378""","="""""
"=""2s2.2p3.(2D*<3/2>).7d""","=""1D*""","=""2""",5,"=""""","=""16.6646""","=""""","=""""","=""008001.000379""","="""""
"=""2s2.2p3.(2D*<3/2>).7d""","=""1F*""","=""3""",7,"=""""","=""16.6646""","=""""","=""""","=""008001.000380""","="""""
"=""2s2.2p3.(2D*<3/2>).7d""","=""3P*""","=""0""",1,"=""""","=""""","=""""","=""""","=""008001.000012""","="""""
"=""2s2.2p3.(2D*<3/2>).7d""","=""3P*""","=""2""",5,"=""""","=""16.66613""","=""""","=""""","=""008001.000381""","="""""
"=""2s2.2p3.(2D*<3/2>).7d""","=""3P*""","=""1""",3,"=""""","=""16.66676""","=""""","=""""","=""008001.000382""","="""""
"=""2s2.2p3.(2D*).9s""","=""3D*""","=""1""",3,"=""""","=""""","=""""","=""""","=""008001.000013""","="""""
"=""2s2.2p3.(2D*).9s""","=""3D*""","=""3""",7,"=""""","=""16.71791""","=""""","=""""","=""008001.000383""","="""""
"=""2s2.2p3.(2D*).9s""","=""3D*""","=""2""",5,"=""""","=""16.71849""","=""""","=""""","=""008001.000384""","="""""
"=""2s2.2p3.(2D*<3/2>).9s""","=""1D*""","=""2""",5,"=""""","=""16.7216""","=""""","=""""","=""008001.000385""","="""""
"=""2s2.2p3.(2D*<5/2>).8d""","=""3D*""","=""3""",7,"=""""","=""16.72785""","=""""","=""""","=""008001.000386""","="""""
"=""2s2.2p3.(2D*<5/2>).8d""","=""3D*""","=""2""",5,"=""""","=""16.72785""","=""""","=""""","=""008001.000388""","="""""
"=""2s2.2p3.(2D*<5/2>).8d""","=""3D*""","=""1""",3,"=""""","=""16.72785""","=""""","=""""","=""008001.000389""","="""""
"=""2s2.2p3.(2D*<3/2>).8d""","=""3S*""","=""1""",3,"=""""","=""16.72785""","=""""","=""""","=""008001.000387""","="""""
"=""2s2.2p3.(2D*<5/2>).8d""","=""1P*""","=""1""",3,"=""""","=""16.7281""","=""""","=""""","=""008001.000390""","="""""
"=""2s2.2p3.(2D*<3/2>).8d""","=""1D*""","=""2""",5,"=""""","=""16.730""","=""""","=""""","=""008001.000391""","="""""
"=""2s2.2p3.(2D*<3/2>).8d""","=""1F*""","=""3""",7,"=""""","=""16.730""","=""""","=""""","=""008001.000392""","="""""
"=""2s2.2p3.(2D*<3/2>).8d""","=""3P*""","=""0""",1,"=""""","=""""","=""""","=""""","=""008001.000014""","="""""
"=""2s2.2p3.(2D*<3/2>).8d""","=""3P*""","=""2""",5,"=""""","=""16.73090""","=""""","=""""","=""008001.000393""","="""""
"=""2s2.2p3.(2D*<3/2>).8d""","=""3P*""","=""1""",3,"=""""","=""16.73131""","=""""","=""""","=""008001.000394""","="""""
"=""2s2.2p3.(2D*).10s""","=""3D*""","=""1""",3,"=""""","=""""","=""""","=""""","=""008001.000015""","="""""
"=""2s2.2p3.(2D*).10s""","=""3D*""","=""3""",7,"=""""","=""16.76597""","=""""","=""""","=""008001.000395""","="""""
"=""2s2.2p3.(2D*).10s""","=""3D*""","=""2""",5,"=""""","=""16.76597""","=""""","=""""","=""008001.000396""","="""""
"=""2s2.2p3.(2D*<3/2>).10s""","=""1D*""","=""2""",5,"=""""","=""16.7691""","=""""","=""""","=""008001.000397""","="""""
"=""2s2.2p3.(2D*<5/2>).9d""","=""3D*""","=""3""",7,"=""""","=""16.77304""","=""""","=""""","=""008001.000398""","="""""
"=""2s2.2p3.(2D*<5/2>).9d""","=""3D*""","=""2""",5,"=""""","=""16.77304""","=""""","=""""","=""008001.000400""","="""""
"=""2s2.2p3.(2D*<5/2>).9d""","=""3D*""","=""1""",3,"=""""","=""16.77304""","=""""","=""""","=""008001.000401""","="""""
"=""2s2.2p3.(2D*<3/2>).9d""","=""3S*""","=""1""",3,"=""""","=""16.77304""","=""""","=""""","=""008001.000399""","="""""
"=""2s2.2p3.(2D*<5/2>).9d""","=""1P*""","=""1""",3,"=""""","=""16.7732""","=""""","=""""","=""008001.000402""","="""""
"=""2s2.2p3.(2D*<3/2>).9d""","=""3P*""","=""0""",1,"=""""","=""""","=""""","=""""","=""008001.000016""","="""""
"=""2s2.2p3.(2D*<3/2>).9d""","=""3P*""","=""2""",5,"=""""","=""16.77550""","=""""","=""""","=""008001.000403""","="""""
"=""2s2.2p3.(2D*<3/2>).9d""","=""3P*""","=""1""",3,"=""""","=""16.77568""","=""""","=""""","=""008001.000406""","="""""
"=""2s2.2p3.(2D*<3/2>).9d""","=""1D*""","=""2""",5,"=""""","=""16.7756""","=""""","=""""","=""008001.000404""","="""""
"=""2s2.2p3.(2D*<3/2>).9d""","=""1F*""","=""3""",7,"=""""","=""16.7756""","=""""","=""""","=""008001.000405""","="""""
"=""2s2.2p3.(2D*).11s""","=""3D*""","=""2""",5,"=""""","=""""","=""""","=""""","=""008001.000017""","="""""
"=""2s2.2p3.(2D*).11s""","=""3D*""","=""1""",3,"=""""","=""""","=""""","=""""","=""008001.000018""","="""""
"=""2s2.2p3.(2D*).11s""","=""3D*""","=""3""",7,"=""""","=""16.80014""","=""""","=""""","=""008001.000407""","="""""
"=""2s2.2p3.(2D*<5/2>).10d""","=""3D*""","=""3""",7,"=""""","=""16.80503""","=""""","=""""","=""008001.000408""","="""""
"=""2s2.2p3.(2D*<5/2>).10d""","=""3D*""","=""2""",5,"=""""","=""16.80503""","=""""","=""""","=""008001.000410""","="""""
"=""2s2.2p3.(2D*<5/2>).10d""","=""3D*""","=""1""",3,"=""""","=""16.80503""","=""""","=""""","=""008001.000411""","="""""
"=""2s2.2p3.(2D*<3/2>).10d""","=""3S*""","=""1""",3,"=""""","=""16.80503""","=""""","=""""","=""008001.000409""","="""""
"=""2s2.2p3.(2D*<5/2>).10d""","=""1P*""","=""1""",3,"=""""","=""16.8051""","=""""","=""""","=""008001.000412""","="""""
"=""2s2.2p3.(2D*<3/2>).10d""","=""3P*""","=""2""",5,"=""""","=""16.80734""","=""""","=""""","=""008001.000413""","="""""
"=""2s2.2p3.(2D*<3/2>).10d""","=""3P*""","=""1""",3,"=""""","=""16.80757""","=""""","=""""","=""008001.000414""","="""""
"=""2s2.2p3.(2D*<3/2>).10d""","=""1D*""","=""2""",5,"=""""","=""16.8079""","=""""","=""""","=""008001.000415""","="""""
"=""2s2.2p3.(2D*<3/2>).10d""","=""1F*""","=""3""",7,"=""""","=""16.8079""","=""""","=""""","=""008001.000416""","="""""
"=""2s2.2p3.(2P*).4s""","=""3P*""","=""2""",5,"=""[""","=""16.82239""","=""]""","=""""","=""008001.000019""","="""""
"=""2s2.2p3.(2P*).4s""","=""3P*""","=""1""",3,"=""[""","=""16.82239""","=""]""","=""""","=""008001.000033""","="""""
"=""2s2.2p3.(2P*).4s""","=""3P*""","=""0""",1,"=""[""","=""16.82239""","=""]""","=""""","=""008001.000034""","="""""
"=""2s2.2p3.(2D*).12s""","=""3D*""","=""2""",5,"=""""","=""""","=""""","=""""","=""008001.000020""","="""""
"=""2s2.2p3.(2D*).12s""","=""3D*""","=""1""",3,"=""""","=""""","=""""","=""""","=""008001.000021""","="""""
"=""2s2.2p3.(2D*).12s""","=""3D*""","=""3""",7,"=""""","=""16.82488""","=""""","=""""","=""008001.000417""","="""""
"=""2s2.2p3.(2D*<3/2>).12s""","=""1D*""","=""2""",5,"=""""","=""16.8275""","=""""","=""""","=""008001.000418""","="""""
"=""2s2.2p3.(2D*<5/2>).11d""","=""3D*""","=""3""",7,"=""""","=""16.82867""","=""""","=""""","=""008001.000419""","="""""
"=""2s2.2p3.(2D*<5/2>).11d""","=""3D*""","=""2""",5,"=""""","=""16.82867""","=""""","=""""","=""008001.000421""","="""""
"=""2s2.2p3.(2D*<5/2>).11d""","=""3D*""","=""1""",3,"=""""","=""16.82867""","=""""","=""""","=""008001.000422""","="""""
"=""2s2.2p3.(2D*<3/2>).11d""","=""3S*""","=""1""",3,"=""""","=""16.82867""","=""""","=""""","=""008001.000420""","="""""
"=""2s2.2p3.(2D*<5/2>).11d""","=""1P*""","=""1""",3,"=""""","=""16.8291""","=""""","=""""","=""008001.000423""","="""""
"=""2s2.2p3.(2D*<3/2>).11d""","=""3P*""","=""0""",1,"=""""","=""""","=""""","=""""","=""008001.000022""","="""""
"=""2s2.2p3.(2D*<3/2>).11d""","=""3P*""","=""1""",3,"=""""","=""16.83107""","=""""","=""""","=""008001.000424""","="""""
"=""2s2.2p3.(2D*<3/2>).11d""","=""3P*""","=""2""",5,"=""""","=""16.83121""","=""""","=""""","=""008001.000425""","="""""
"=""2s2.2p3.(2D*<3/2>).11d""","=""1D*""","=""2""",5,"=""""","=""16.8315""","=""""","=""""","=""008001.000426""","="""""
"=""2s2.2p3.(2D*<3/2>).11d""","=""1F*""","=""3""",7,"=""""","=""16.8315""","=""""","=""""","=""008001.000427""","="""""
"=""2s2.2p3.(2D*).13d""","=""3D*""","=""2""",5,"=""""","=""""","=""""","=""""","=""008001.000023""","="""""
"=""2s2.2p3.(2D*).13d""","=""3D*""","=""1""",3,"=""""","=""""","=""""","=""""","=""008001.000024""","="""""
"=""2s2.2p3.(2D*).13d""","=""3D*""","=""3""",7,"=""""","=""16.84358""","=""""","=""""","=""008001.000428""","="""""
"=""2s2.2p3.(2D*<5/2>).12d""","=""3D*""","=""3""",7,"=""""","=""16.84653""","=""""","=""""","=""008001.000429""","="""""
"=""2s2.2p3.(2D*<5/2>).12d""","=""3D*""","=""2""",5,"=""""","=""16.84653""","=""""","=""""","=""008001.000431""","="""""
"=""2s2.2p3.(2D*<5/2>).12d""","=""3D*""","=""1""",3,"=""""","=""16.84653""","=""""","=""""","=""008001.000432""","="""""
"=""2s2.2p3.(2D*<3/2>).12d""","=""3S*""","=""1""",3,"=""""","=""16.84653""","=""""","=""""","=""008001.000430""","="""""
"=""2s2.2p3.(2D*<5/2>).12d""","=""1P*""","=""1""",3,"=""""","=""16.8478""","=""""","=""""","=""008001.000433""","="""""
"=""2s2.2p3.(2D*<3/2>).12d""","=""3P*""","=""0""",1,"=""""","=""""","=""""","=""""","=""008001.000025""","="""""
"=""2s2.2p3.(2D*<3/2>).12d""","=""3P*""","=""1""",3,"=""""","=""16.84907""","=""""","=""""","=""008001.000434""","="""""
"=""2s2.2p3.(2D*<3/2>).12d""","=""3P*""","=""2""",5,"=""""","=""16.84934""","=""""","=""""","=""008001.000435""","="""""
"=""2s2.2p3.(2D*<3/2>).12d""","=""1D*""","=""2""",5,"=""""","=""16.8497""","=""""","=""""","=""008001.000436""","="""""
"=""2s2.2p3.(2D*<3/2>).12d""","=""1F*""","=""3""",7,"=""""","=""16.8497""","=""""","=""""","=""008001.000437""","="""""
"=""2s2.2p3.(2D*<5/2>).13d""","=""3D*""","=""3""",7,"=""""","=""16.86016""","=""""","=""""","=""008001.000438""","="""""
"=""2s2.2p3.(2D*<5/2>).13d""","=""3D*""","=""2""",5,"=""""","=""16.86016""","=""""","=""""","=""008001.000440""","="""""
"=""2s2.2p3.(2D*<5/2>).13d""","=""3D*""","=""1""",3,"=""""","=""16.86016""","=""""","=""""","=""008001.000441""","="""""
"=""2s2.2p3.(2D*<3/2>).13d""","=""3S*""","=""1""",3,"=""""","=""16.86016""","=""""","=""""","=""008001.000439""","="""""
"=""2s2.2p3.(2D*<3/2>).13d""","=""3P*""","=""0""",1,"=""""","=""""","=""""","=""""","=""008001.000026""","="""""
"=""2s2.2p3.(2D*<3/2>).13d""","=""3P*""","=""2""",5,"=""""","=""16.86321""","=""""","=""""","=""008001.000444""","="""""
