Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Level ID,Reference
"=""2s2.2p4.(3P<2>).19d""","=""2[2]""","=""3/2""",4,"=""""","=""17.38509""","=""""","=""""","=""009001.000202""","="""""
"=""2s2.2p4.(3P<2>).19d""","=""2[2]""","=""5/2""",6,"=""""","=""17.38509""","=""""","=""""","=""009001.000203""","="""""
"=""2s2.2p4.(3P<0>).13s""","=""2[0]""","=""1/2""",2,"=""""","=""17.38509""","=""""","=""""","=""009001.000201""","="""""
"=""2s2.2p4.(3P<2>).20d""","=""2[2]""","=""5/2""",6,"=""""","=""17.38892""","=""""","=""""","=""009001.000205""","="""""
"=""2s2.2p4.(3P<2>).20d""","=""2[2]""","=""3/2""",4,"=""""","=""17.38892""","=""""","=""""","=""009001.000204""","="""""
"=""2s2.2p4.(3P<0>).12d""","=""2[2]""","=""3/2""",4,"=""""","=""17.38892""","=""""","=""""","=""009001.000206""","="""""
"=""2s2.2p4.(3P<0>).12d""","=""2[2]""","=""5/2""",6,"=""""","=""17.38892""","=""""","=""""","=""009001.000207""","="""""
"=""2s2.2p4.(3P<2>).21d""","=""2[2]""","=""3/2""",4,"=""""","=""17.39209""","=""""","=""""","=""009001.000208""","="""""
"=""2s2.2p4.(3P<2>).21d""","=""2[2]""","=""5/2""",6,"=""""","=""17.39209""","=""""","=""""","=""009001.000209""","="""""
"=""2s2.2p4.(3P<2>).22d""","=""2[2]""","=""3/2""",4,"=""""","=""17.39475""","=""""","=""""","=""009001.000210""","="""""
"=""2s2.2p4.(3P<2>).22d""","=""2[2]""","=""5/2""",6,"=""""","=""17.39475""","=""""","=""""","=""009001.000211""","="""""
