Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Level ID,Reference
"=""2s.2p3.(5S*).3p""","=""6P""","=""5/2""",6,"=""""","=""33.199928""","=""+x""","=""""","=""008002.000205""","="""""
"=""2s.2p3.(5S*).3p""","=""6P""","=""7/2""",8,"=""""","=""33.201492""","=""+x""","=""""","=""008002.000206""","="""""
"=""2s2.2p2.(3P).6p""","=""2S*""","=""1/2""",2,"=""""","=""33.27361""","=""""","=""""","=""008002.000207""","="""""
"=""2s2.2p2.(3P).6p""","=""4D*""","=""1/2""",2,"=""""","=""""","=""""","=""""","=""008002.000002""","="""""
"=""2s2.2p2.(3P).6p""","=""4D*""","=""3/2""",4,"=""""","=""33.28549""","=""""","=""""","=""008002.000208""","="""""
"=""2s2.2p2.(3P).6p""","=""4D*""","=""5/2""",6,"=""""","=""33.295647""","=""""","=""""","=""008002.000209""","="""""
"=""2s2.2p2.(3P).6p""","=""4D*""","=""7/2""",8,"=""""","=""33.31357""","=""""","=""""","=""008002.000210""","="""""
"=""2s2.2p2.(3P).6p""","=""4P*""","=""1/2""",2,"=""""","=""""","=""""","=""""","=""008002.000003""","="""""
"=""2s2.2p2.(3P).6p""","=""4P*""","=""3/2""",4,"=""""","=""""","=""""","=""""","=""008002.000004""","="""""
"=""2s2.2p2.(3P).6p""","=""4P*""","=""5/2""",6,"=""""","=""33.32478""","=""?""","=""""","=""008002.000211""","="""""
"=""2s2.2p2.(3P<0>).6g""","=""2[4]""","=""7/2""",8,"=""""","=""33.608192""","=""""","=""""","=""008002.000212""","="""""
"=""2s2.2p2.(3P<0>).6g""","=""2[4]""","=""9/2""",10,"=""""","=""33.608197""","=""""","=""""","=""008002.000213""","="""""
"=""2s2.2p2.(3P<1>).6g""","=""2[4]""","=""9/2""",10,"=""""","=""33.621024""","=""""","=""""","=""008002.000214""","="""""
"=""2s2.2p2.(3P<1>).6g""","=""2[4]""","=""7/2""",8,"=""""","=""33.621024""","=""""","=""""","=""008002.000215""","="""""
"=""2s2.2p2.(3P<1>).6g""","=""2[5]""","=""9/2""",10,"=""""","=""33.622639""","=""""","=""""","=""008002.000216""","="""""
"=""2s2.2p2.(3P<1>).6g""","=""2[5]""","=""11/2""",12,"=""""","=""33.622665""","=""""","=""""","=""008002.000217""","="""""
"=""2s2.2p2.(3P<1>).6g""","=""2[3]""","=""5/2""",6,"=""""","=""33.623017""","=""""","=""""","=""008002.000218""","="""""
"=""2s2.2p2.(3P<1>).6g""","=""2[3]""","=""7/2""",8,"=""""","=""33.623032""","=""""","=""""","=""008002.000219""","="""""
"=""2s2.2p2.(3P<2>).6g""","=""2[2]""","=""5/2""",6,"=""""","=""33.644428""","=""""","=""""","=""008002.000220""","="""""
"=""2s2.2p2.(3P<2>).6g""","=""2[2]""","=""3/2""",4,"=""""","=""33.644428""","=""""","=""""","=""008002.000221""","="""""
"=""2s2.2p2.(3P<2>).6g""","=""2[6]""","=""11/2""",12,"=""""","=""33.645307""","=""""","=""""","=""008002.000222""","="""""
"=""2s2.2p2.(3P<2>).6g""","=""2[6]""","=""13/2""",14,"=""""","=""33.645318""","=""""","=""""","=""008002.000223""","="""""
"=""2s2.2p2.(3P<2>).6g""","=""2[3]""","=""7/2""",8,"=""""","=""33.646271""","=""""","=""""","=""008002.000224""","="""""
"=""2s2.2p2.(3P<2>).6g""","=""2[3]""","=""5/2""",6,"=""""","=""33.646287""","=""""","=""""","=""008002.000225""","="""""
"=""2s2.2p2.(3P<2>).6g""","=""2[4]""","=""7/2""",8,"=""""","=""33.647408""","=""""","=""""","=""008002.000226""","="""""
"=""2s2.2p2.(3P<2>).6g""","=""2[4]""","=""9/2""",10,"=""""","=""33.647427""","=""""","=""""","=""008002.000227""","="""""
"=""2s2.2p2.(3P<2>).6g""","=""2[5]""","=""9/2""",10,"=""""","=""33.647459""","=""""","=""""","=""008002.000228""","="""""
"=""2s2.2p2.(3P<2>).6g""","=""2[5]""","=""11/2""",12,"=""""","=""33.647500""","=""""","=""""","=""008002.000229""","="""""
"=""2s2.2p2.(3P).7p""","=""4D*""","=""1/2""",2,"=""""","=""""","=""""","=""""","=""008002.000005""","="""""
"=""2s2.2p2.(3P).7p""","=""4D*""","=""3/2""",4,"=""""","=""33.81401""","=""""","=""""","=""008002.000230""","="""""
"=""2s2.2p2.(3P).7p""","=""4D*""","=""5/2""",6,"=""""","=""33.82136""","=""""","=""""","=""008002.000231""","="""""
"=""2s2.2p2.(3P).7p""","=""4D*""","=""7/2""",8,"=""""","=""33.84377""","=""""","=""""","=""008002.000232""","="""""
"=""2s2.2p2.(3P).7p""","=""4P*""","=""1/2""",2,"=""""","=""""","=""""","=""""","=""008002.000006""","="""""
"=""2s2.2p2.(3P).7p""","=""4P*""","=""3/2""",4,"=""""","=""""","=""""","=""""","=""008002.000007""","="""""
"=""2s2.2p2.(3P).7p""","=""4P*""","=""5/2""",6,"=""""","=""33.85000""","=""""","=""""","=""008002.000233""","="""""
"=""2s2.2p2.(1D).4d""","=""2F""","=""5/2""",6,"=""""","=""34.06351""","=""""","=""""","=""008002.000234""","="""""
"=""2s2.2p2.(1D).4d""","=""2F""","=""7/2""",8,"=""""","=""34.06856""","=""""","=""""","=""008002.000235""","="""""
"=""2s2.2p2.(1D).4d""","=""2D""","=""3/2""",4,"=""""","=""34.08524""","=""""","=""""","=""008002.000236""","="""""
"=""2s2.2p2.(1D).4d""","=""2D""","=""5/2""",6,"=""""","=""34.08673""","=""""","=""""","=""008002.000237""","="""""
"=""2s2.2p2.(1D).4d""","=""2P""","=""1/2""",2,"=""""","=""""","=""""","=""""","=""008002.000008""","="""""
"=""2s2.2p2.(1D).4d""","=""2P""","=""3/2""",4,"=""""","=""34.17142""","=""?""","=""""","=""008002.000238""","="""""
"=""2s2.2p2.(1D).4f G""","=""2[4]*""","=""9/2""",10,"=""""","=""34.200067""","=""""","=""""","=""008002.000239""","="""""
"=""2s2.2p2.(1D).4f G""","=""2[4]*""","=""7/2""",8,"=""""","=""34.200067""","=""""","=""""","=""008002.000240""","="""""
"=""2s2.2p2.(1D).4f F""","=""2[3]*""","=""7/2""",8,"=""""","=""34.204965""","=""""","=""""","=""008002.000241""","="""""
"=""2s2.2p2.(1D).4f F""","=""2[3]*""","=""5/2""",6,"=""""","=""34.204965""","=""""","=""""","=""008002.000242""","="""""
"=""2s2.2p2.(1S).3d""","=""2D""","=""3/2""",4,"=""""","=""34.217649""","=""""","=""""","=""008002.000243""","="""""
"=""2s2.2p2.(1S).3d""","=""2D""","=""5/2""",6,"=""""","=""34.228977""","=""""","=""""","=""008002.000247""","="""""
"=""2s2.2p2.(1D).4d""","=""2S""","=""1/2""",2,"=""""","=""34.21920""","=""?""","=""""","=""008002.000244""","="""""
"=""2s2.2p2.(1D).4f D""","=""2[2]*""","=""3/2""",4,"=""""","=""34.227922""","=""""","=""""","=""008002.000245""","="""""
"=""2s2.2p2.(1D).4f D""","=""2[2]*""","=""5/2""",6,"=""""","=""34.227931""","=""""","=""""","=""008002.000246""","="""""
"=""2s2.2p2.(1D).4f H""","=""2[5]*""","=""9/2""",10,"=""""","=""34.233210""","=""""","=""""","=""008002.000248""","="""""
"=""2s2.2p2.(1D).4f H""","=""2[5]*""","=""11/2""",12,"=""""","=""34.233220""","=""""","=""""","=""008002.000249""","="""""
"=""2s2.2p2.(1D).4f P""","=""2[1]*""","=""3/2""",4,"=""""","=""34.252347""","=""""","=""""","=""008002.000250""","="""""
"=""2s2.2p2.(1D).4f P""","=""2[1]*""","=""1/2""",2,"=""""","=""34.252347""","=""""","=""""","=""008002.000251""","="""""
"=""2s2.2p2.(1D).5s""","=""2D""","=""3/2""",4,"=""""","=""34.485502""","=""?""","=""""","=""008002.000252""","="""""
"=""2s2.2p2.(1D).5s""","=""2D""","=""5/2""",6,"=""""","=""34.485538""","=""""","=""""","=""008002.000253""","="""""
"=""2s2.2p2.(1S).4s""","=""2S""","=""1/2""",2,"=""""","=""34.990808""","=""""","=""""","=""008002.000254""","="""""
"=""O III (2p2 3P<0>)""","=""Limit""","=""---""",,"=""""","=""35.12112""","=""""","=""0.00006""","=""008002.Lim001""","=""L11267,L10621"""
"=""O III (2p2 3P<1>)""","=""Limit""","=""---""",,"=""""","=""35.13515""","=""""","=""""","=""008002.Lim002""","="""""
"=""O III (2p2 3P<2>)""","=""Limit""","=""---""",,"=""""","=""35.15908""","=""""","=""""","=""008002.Lim003""","="""""
"=""2s2.2p2.(1D).5f G""","=""2[4]*""","=""9/2""",10,"=""""","=""35.439459""","=""?""","=""""","=""008002.000258""","="""""
"=""2s2.2p2.(1D).5f F""","=""2[3]*""","=""7/2""",8,"=""""","=""35.442339""","=""?""","=""""","=""008002.000259""","="""""
"=""2s2.2p2.(1D<2>).5g""","=""2[5]""","=""11/2""",12,"=""""","=""35.451924""","=""""","=""""","=""008002.000260""","="""""
"=""2s2.2p2.(1D<2>).5g""","=""2[5]""","=""9/2""",10,"=""""","=""35.451924""","=""""","=""""","=""008002.000261""","="""""
"=""2s2.2p2.(1D<2>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""35.452208""","=""""","=""""","=""008002.000262""","="""""
"=""2s2.2p2.(1D<2>).5g""","=""2[4]""","=""7/2""",8,"=""""","=""35.452208""","=""""","=""""","=""008002.000263""","="""""
"=""2s2.2p2.(1D).5f D""","=""2[2]*""","=""5/2""",6,"=""""","=""35.454483""","=""?""","=""""","=""008002.000264""","="""""
"=""2s2.2p2.(1D).5f H""","=""2[5]*""","=""11/2""",12,"=""""","=""35.45682""","=""?""","=""""","=""008002.000265""","="""""
"=""2s2.2p2.(1D).5f H""","=""2[5]*""","=""9/2""",10,"=""""","=""35.45682""","=""?""","=""""","=""008002.000266""","="""""
"=""2s2.2p2.(1D<2>).5g""","=""2[6]""","=""13/2""",14,"=""""","=""35.459519""","=""""","=""""","=""008002.000267""","="""""
"=""2s2.2p2.(1D<2>).5g""","=""2[6]""","=""11/2""",12,"=""""","=""35.459519""","=""""","=""""","=""008002.000268""","="""""
"=""2s2.2p2.(1D).5f P""","=""2[1]*""","=""3/2""",4,"=""""","=""35.466335""","=""?""","=""""","=""008002.000269""","="""""
"=""2s2.2p2.(1D).6s""","=""2D""","=""3/2""",4,"=""""","=""35.58912""","=""""","=""""","=""008002.000270""","="""""
"=""2s2.2p2.(1D).6s""","=""2D""","=""5/2""",6,"=""""","=""35.58930""","=""""","=""""","=""008002.000271""","="""""
"=""2s2.2p2.(1S).4p""","=""2P*""","=""1/2""",2,"=""""","=""35.95426""","=""?""","=""""","=""008002.000272""","="""""
"=""2s2.2p2.(1S).4p""","=""2P*""","=""3/2""",4,"=""""","=""35.95545""","=""?""","=""""","=""008002.000273""","="""""
"=""2s2.2p2.(1D<2>).6g""","=""2[5]""","=""11/2""",12,"=""""","=""36.119449""","=""""","=""""","=""008002.000274""","="""""
"=""2s2.2p2.(1D<2>).6g""","=""2[5]""","=""9/2""",10,"=""""","=""36.119449""","=""""","=""""","=""008002.000275""","="""""
"=""2s2.2p2.(1D<2>).6g""","=""2[4]""","=""9/2""",10,"=""""","=""36.119578""","=""?""","=""""","=""008002.000276""","="""""
"=""2s2.2p2.(1D<2>).6g""","=""2[4]""","=""7/2""",8,"=""""","=""36.119578""","=""?""","=""""","=""008002.000277""","="""""
"=""2s2.2p2.(1D<2>).6g""","=""2[6]""","=""13/2""",14,"=""""","=""36.123830""","=""""","=""""","=""008002.000278""","="""""
"=""2s2.2p2.(1D<2>).6g""","=""2[6]""","=""11/2""",12,"=""""","=""36.123830""","=""""","=""""","=""008002.000279""","="""""
"=""2s.2p3.(5S*).3d""","=""6D*""","=""9/2""",10,"=""""","=""36.191047""","=""+x""","=""""","=""008002.000280""","="""""
"=""2s.2p3.(5S*).3d""","=""6D*""","=""7/2""",8,"=""""","=""36.191170""","=""+x""","=""""","=""008002.000281""","="""""
"=""2s.2p3.(5S*).3d""","=""6D*""","=""5/2""",6,"=""""","=""36.191326""","=""+x""","=""""","=""008002.000282""","="""""
"=""2s.2p3.(5S*).3d""","=""6D*""","=""3/2""",4,"=""""","=""36.191472""","=""+x""","=""""","=""008002.000283""","="""""
"=""2s.2p3.(5S*).3d""","=""6D*""","=""1/2""",2,"=""""","=""36.191571""","=""+x""","=""""","=""008002.000284""","="""""
"=""2s.2p3.(5S*).4s""","=""6S*""","=""5/2""",6,"=""""","=""37.053303""","=""+x""","=""""","=""008002.000285""","="""""
"=""O III (2p2 1D<2>)""","=""Limit""","=""---""",,"=""""","=""37.63468""","=""""","=""""","=""008002.Lim004""","="""""
"=""O III (2p2 1S<0>)""","=""Limit""","=""---""",,"=""""","=""40.47546""","=""""","=""""","=""008002.Lim005""","="""""
