Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Level ID,Reference
"=""2s2.2p5.(2P*<3/2>).9p""","=""2[1/2]""","=""0""",1,"=""""","=""21.3658693""","=""""","=""0.0000012""","=""010001.000234""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7d""","=""2[3/2]*""","=""2""",5,"=""""","=""21.3820449""","=""""","=""0.0000010""","=""010001.000235""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7d""","=""2[3/2]*""","=""1""",3,"=""""","=""21.3824346""","=""""","=""0.0000014""","=""010001.000238""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7d""","=""2[5/2]*""","=""2""",5,"=""""","=""21.3821198""","=""""","=""0.0000009""","=""010001.000236""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7d""","=""2[5/2]*""","=""3""",7,"=""""","=""21.3821429""","=""""","=""0.0000004""","=""010001.000237""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7f""","=""2[7/2]""","=""3""",7,"=""""","=""21.3834863""","=""""","=""0.0000005""","=""010001.000239""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7f""","=""2[7/2]""","=""4""",9,"=""""","=""21.3834865""","=""""","=""0.0000005""","=""010001.000240""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7f""","=""2[5/2]""","=""3""",7,"=""""","=""21.3834868""","=""""","=""0.0000004""","=""010001.000241""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7f""","=""2[5/2]""","=""2""",5,"=""""","=""21.3834871""","=""""","=""0.0000007""","=""010001.000242""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7g""","=""2[9/2]*""","=""4""",9,"=""""","=""21.3835998""","=""""","=""0.0000004""","=""010001.000243""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7g""","=""2[9/2]*""","=""5""",11,"=""""","=""21.3836009""","=""""","=""0.0000004""","=""010001.000244""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7g""","=""2[7/2]*""","=""4""",9,"=""""","=""21.3836048""","=""""","=""0.0000004""","=""010001.000245""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7g""","=""2[7/2]*""","=""3""",7,"=""""","=""21.3836063""","=""""","=""0.0000004""","=""010001.000246""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""2""",5,"=""""","=""21.3842144""","=""""","=""0.0000006""","=""010001.000247""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""1""",3,"=""""","=""21.38502238""","=""""","=""0.00000024""","=""010001.000248""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).8p""","=""2[1/2]""","=""1""",3,"=""""","=""21.39506""","=""""","=""0.00004""","=""010001.000249""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).8p""","=""2[1/2]""","=""0""",1,"=""""","=""21.39965""","=""""","=""0.00004""","=""010001.000265""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9d""","=""2[1/2]*""","=""0""",1,"=""""","=""21.395318""","=""""","=""0.000015""","=""010001.000250""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9d""","=""2[1/2]*""","=""1""",3,"=""""","=""21.395449""","=""""","=""0.000006""","=""010001.000251""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9d""","=""2[7/2]*""","=""4""",9,"=""""","=""21.3956874""","=""""","=""0.0000006""","=""010001.000252""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9d""","=""2[7/2]*""","=""3""",7,"=""""","=""21.3957154""","=""""","=""0.0000006""","=""010001.000253""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""2""",5,"=""""","=""21.395879""","=""""","=""0.000005""","=""010001.000254""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""1""",3,"=""""","=""21.396056""","=""""","=""0.000006""","=""010001.000255""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""2""",5,"=""""","=""21.396216""","=""""","=""0.000007""","=""010001.000256""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""3""",7,"=""""","=""21.396228""","=""""","=""0.000007""","=""010001.000257""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).8p""","=""2[3/2]""","=""2""",5,"=""""","=""21.39634""","=""""","=""0.00006""","=""010001.000258""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9f""","=""2[9/2]""","=""5""",11,"=""""","=""21.396424""","=""""","=""0.000015""","=""010001.000259""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9f""","=""2[9/2]""","=""4""",9,"=""""","=""21.396432""","=""""","=""0.000015""","=""010001.000260""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9f""","=""2[5/2]""","=""3""",7,"=""""","=""21.396551""","=""""","=""0.000015""","=""010001.000261""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9f""","=""2[5/2]""","=""2""",5,"=""""","=""21.396551""","=""""","=""0.000015""","=""010001.000262""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9f""","=""2[7/2]""","=""4""",9,"=""""","=""21.396618""","=""""","=""0.000015""","=""010001.000263""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9f""","=""2[7/2]""","=""3""",7,"=""""","=""21.396618""","=""""","=""0.000015""","=""010001.000264""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).10p""","=""2[1/2]""","=""1""",3,"=""""","=""21.40205""","=""""","=""0.00004""","=""010001.000266""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).10p""","=""2[1/2]""","=""0""",1,"=""""","=""21.40774""","=""""","=""0.00004""","=""010001.000270""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).10p""","=""2[5/2]""","=""3""",7,"=""""","=""21.40255""","=""""","=""0.00004""","=""010001.000267""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).10p""","=""2[3/2]""","=""1""",3,"=""""","=""21.40340""","=""""","=""0.00004""","=""010001.000268""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).10p""","=""2[3/2]""","=""2""",5,"=""""","=""21.40344""","=""""","=""0.00004""","=""010001.000269""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""2""",5,"=""""","=""21.419488""","=""""","=""0.000007""","=""010001.000271""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""1""",3,"=""""","=""21.420080""","=""""","=""0.000006""","=""010001.000272""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).10d""","=""2[1/2]*""","=""0""",1,"=""""","=""21.427516""","=""""","=""0.000015""","=""010001.000273""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).10d""","=""2[1/2]*""","=""1""",3,"=""""","=""21.427636""","=""""","=""0.000016""","=""010001.000274""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).10d""","=""2[7/2]*""","=""4""",9,"=""""","=""21.427833""","=""""","=""0.000014""","=""010001.000275""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).10d""","=""2[7/2]*""","=""3""",7,"=""""","=""21.427860""","=""""","=""0.000012""","=""010001.000276""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).10d""","=""2[3/2]*""","=""2""",5,"=""""","=""21.427932""","=""""","=""0.000010""","=""010001.000277""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).10d""","=""2[3/2]*""","=""1""",3,"=""""","=""21.428102""","=""""","=""0.000009""","=""010001.000278""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""2""",5,"=""""","=""21.428214""","=""""","=""0.000010""","=""010001.000279""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""3""",7,"=""""","=""21.428220""","=""""","=""0.000010""","=""010001.000280""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).9s""","=""2[1/2]*""","=""0""",1,"=""""","=""21.430933""","=""""","=""0.000007""","=""010001.000281""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).9s""","=""2[1/2]*""","=""1""",3,"=""""","=""21.431537""","=""""","=""0.000006""","=""010001.000282""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).11p""","=""2[3/2]""","=""2""",5,"=""""","=""21.43338""","=""""","=""0.00004""","=""010001.000283""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).11p""","=""2[3/2]""","=""1""",3,"=""""","=""21.43338""","=""""","=""0.00004""","=""010001.000284""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""2""",5,"=""""","=""21.445362""","=""""","=""0.000010""","=""010001.000285""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""1""",3,"=""""","=""21.4458306""","=""""","=""0.0000005""","=""010001.000286""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).8d""","=""2[3/2]*""","=""2""",5,"=""""","=""21.447663""","=""""","=""0.000010""","=""010001.000287""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).8d""","=""2[3/2]*""","=""1""",3,"=""""","=""21.447901""","=""""","=""0.000009""","=""010001.000290""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).8d""","=""2[5/2]*""","=""2""",5,"=""""","=""21.4476798""","=""""","=""0.0000006""","=""010001.000288""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).8d""","=""2[5/2]*""","=""3""",7,"=""""","=""21.4476896""","=""""","=""0.0000006""","=""010001.000289""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).8f""","=""2[7/2]""","=""4""",9,"=""""","=""21.448596""","=""""","=""0.000014""","=""010001.000291""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).8f""","=""2[7/2]""","=""3""",7,"=""""","=""21.448610""","=""""","=""0.000014""","=""010001.000294""","=""L8826"""
